cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.117907,0.017907,0.100000,0.010000,0.000000,1.000000,0.612859
0.117907,0.017907,0.100000,0.010000,0.000000,1.000000,0.612859
0.117907,0.017907,0.100000,0.010000,0.000000,1.000000,0.612859
0.117907,0.017907,0.100000,0.010000,0.000000,1.000000,0.612859
0.117907,0.017907,0.100000,0.010000,0.000000,1.000000,0.612859
0.077265,0.012959,0.064307,0.122377,0.001568,0.801822,0.590692
0.077265,0.012959,0.064307,0.122377,0.001568,0.801822,0.590692
0.077265,0.012959,0.064307,0.122377,0.001568,0.801822,0.590692
0.077265,0.012959,0.064307,0.122377,0.001568,0.801822,0.590692
0.077265,0.012959,0.064307,0.122377,0.001568,0.801822,0.590692
0.318208,0.317809,0.000398,0.630586,0.008574,0.000010,0.299079
0.088830,0.052225,0.036605,0.247437,0.003292,0.604512,0.518932
0.070595,0.018768,0.051827,0.174431,0.002286,0.719695,0.560823
0.070595,0.018768,0.051827,0.174431,0.002286,0.719695,0.560823
0.070595,0.018768,0.051827,0.174431,0.002286,0.719695,0.560823
0.070595,0.018768,0.051827,0.174431,0.002286,0.719695,0.560823
0.070595,0.018768,0.051827,0.174431,0.002286,0.719695,0.560823
0.025415,0.021035,0.004380,0.203040,0.023219,0.208176,0.599281
0.025415,0.021035,0.004380,0.203040,0.023219,0.208176,0.599281
0.025415,0.021035,0.004380,0.203040,0.023219,0.208176,0.599281
0.025415,0.021035,0.004380,0.203040,0.023219,0.208176,0.599281
0.025415,0.021035,0.004380,0.203040,0.023219,0.208176,0.599281
0.040859,0.040842,0.000017,0.109783,0.021547,0.000010,0.651975
0.021148,0.019049,0.002099,0.174127,0.022700,0.143636,0.615618
0.021148,0.019049,0.002099,0.174127,0.022700,0.143636,0.615618
0.021148,0.019049,0.002099,0.174127,0.022700,0.143636,0.615618
0.021148,0.019049,0.002099,0.174127,0.022700,0.143636,0.615618
0.021148,0.019049,0.002099,0.174127,0.022700,0.143636,0.615618
0.019556,0.019336,0.000220,0.186875,0.026676,0.042204,0.618461
0.019556,0.019336,0.000220,0.186876,0.026676,0.042204,0.618461
0.019556,0.019336,0.000220,0.186875,0.026676,0.042204,0.618461
0.019556,0.019336,0.000220,0.186875,0.026676,0.042204,0.618461
0.019556,0.019336,0.000220,0.186875,0.026676,0.042204,0.618461
0.019183,0.019128,0.000055,0.202597,0.028906,0.007153,0.615329
0.019183,0.019128,0.000055,0.202597,0.028906,0.007153,0.615329
0.019183,0.019128,0.000055,0.202597,0.028906,0.007153,0.615329
0.019183,0.019128,0.000055,0.202597,0.028906,0.007153,0.615329
0.019183,0.019128,0.000055,0.202597,0.028906,0.007153,0.615329
0.019173,0.019124,0.000049,0.202165,0.028418,0.000010,0.616001
0.019173,0.019124,0.000049,0.202165,0.028418,0.000010,0.616001
0.019173,0.019124,0.000049,0.202165,0.028418,0.000010,0.616001
0.019173,0.019124,0.000049,0.202165,0.028418,0.000010,0.616001
0.019173,0.019124,0.000049,0.202165,0.028418,0.000010,0.616001
0.019172,0.019123,0.000049,0.202457,0.028021,0.000585,0.615841
0.019172,0.019123,0.000049,0.202457,0.028021,0.000585,0.615841
0.019172,0.019123,0.000049,0.202457,0.028021,0.000585,0.615841
0.019172,0.019123,0.000049,0.202457,0.028021,0.000586,0.615841
0.019172,0.019123,0.000049,0.202457,0.028021,0.000585,0.615841
