cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.513147,0.413147,0.100000,0.010000,0.000000,1.000000,0.612859
0.513147,0.413147,0.100000,0.010000,0.000000,1.000000,0.612859
0.513147,0.413147,0.100000,0.010000,0.000000,1.000000,0.612859
0.513147,0.413147,0.100000,0.010000,0.000000,1.000000,0.612859
0.513147,0.413147,0.100000,0.010000,0.000000,1.000000,0.612859
0.690761,0.625181,0.065580,0.531111,0.007372,0.808065,1.495534
0.284005,0.199768,0.084236,0.233977,0.003168,0.917505,0.992239
0.284005,0.199768,0.084236,0.233977,0.003168,0.917505,0.992239
0.284005,0.199768,0.084236,0.233977,0.003168,0.917505,0.992239
0.284005,0.199768,0.084236,0.233977,0.003168,0.917505,0.992239
0.284005,0.199768,0.084236,0.233977,0.003168,0.917505,0.992239
0.242103,0.192437,0.049667,0.233400,-0.007568,0.704355,0.890087
0.242103,0.192437,0.049667,0.233400,-0.007568,0.704355,0.890087
0.242103,0.192437,0.049667,0.233400,-0.007568,0.704355,0.890087
0.242103,0.192437,0.049667,0.233400,-0.007568,0.704355,0.890087
0.242103,0.192437,0.049667,0.233400,-0.007568,0.704355,0.890087
0.204636,0.184915,0.019721,0.205040,0.001407,0.443606,0.948201
0.204636,0.184915,0.019721,0.205040,0.001407,0.443606,0.948201
0.204636,0.184915,0.019721,0.205040,0.001407,0.443606,0.948201
0.204636,0.184915,0.019721,0.205040,0.001407,0.443606,0.948201
0.204636,0.184915,0.019721,0.205040,0.001407,0.443606,0.948201
0.187698,0.187678,0.000020,0.139838,0.003158,0.000010,1.032285
0.187698,0.187678,0.000020,0.139838,0.003158,0.000010,1.032285
0.187698,0.187678,0.000020,0.139838,0.003158,0.000010,1.032285
0.187698,0.187678,0.000020,0.139838,0.003158,0.000010,1.032285
0.187698,0.187678,0.000020,0.139838,0.003158,0.000010,1.032285
0.182860,0.182676,0.000184,0.184074,0.009585,0.038562,0.985642
0.182860,0.182676,0.000184,0.184074,0.009585,0.038562,0.985642
0.182860,0.182676,0.000184,0.184074,0.009585,0.038562,0.985642
0.182860,0.182676,0.000184,0.184074,0.009585,0.038562,0.985642
0.182860,0.182676,0.000184,0.184074,0.009585,0.038562,0.985642
0.182682,0.182646,0.000037,0.181288,0.009655,0.005324,0.989299
0.182682,0.182646,0.000037,0.181288,0.009655,0.005324,0.989299
0.182682,0.182646,0.000037,0.181288,0.009655,0.005324,0.989299
0.182682,0.182646,0.000037,0.181288,0.009655,0.005324,0.989299
0.182682,0.182646,0.000037,0.181288,0.009655,0.005324,0.989299
0.182679,0.182646,0.000034,0.181281,0.009596,0.000071,0.989215
0.182679,0.182646,0.000034,0.181281,0.009596,0.000071,0.989215
0.182679,0.182646,0.000034,0.181281,0.009596,0.000071,0.989215
0.182679,0.182646,0.000034,0.181281,0.009596,0.000071,0.989215
0.182679,0.182646,0.000034,0.181281,0.009596,0.000071,0.989215
