cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.196864,0.096864,0.100000,0.010000,0.000000,1.000000,0.612859
0.196864,0.096864,0.100000,0.010000,0.000000,1.000000,0.612859
0.196864,0.096864,0.100000,0.010000,0.000000,1.000000,0.612859
0.196864,0.096864,0.100000,0.010000,0.000000,1.000000,0.612859
0.196864,0.096864,0.100000,0.010000,0.000000,1.000000,0.612859
0.831272,0.766376,0.064897,0.365073,0.003074,0.804756,1.403592
0.263702,0.174222,0.089479,0.108435,0.000852,0.945874,0.832069
0.153150,0.057251,0.095899,0.047703,0.000326,0.979268,0.696822
0.153150,0.057251,0.095899,0.047703,0.000326,0.979268,0.696822
0.153150,0.057251,0.095899,0.047703,0.000326,0.979268,0.696822
0.153150,0.057251,0.095899,0.047703,0.000326,0.979268,0.696822
0.153150,0.057251,0.095899,0.047703,0.000326,0.979268,0.696822
0.109047,0.048666,0.060381,0.154161,0.002778,0.776901,0.644587
0.109047,0.048666,0.060381,0.154161,0.002778,0.776901,0.644587
0.109047,0.048666,0.060381,0.154161,0.002778,0.776901,0.644587
0.109047,0.048666,0.060381,0.154161,0.002778,0.776901,0.644587
0.109047,0.048666,0.060381,0.154161,0.002778,0.776901,0.644587
0.086862,0.070157,0.016705,0.361300,0.039793,0.406922,0.610608
0.086862,0.070157,0.016705,0.361300,0.039793,0.406922,0.610608
0.086862,0.070157,0.016705,0.361300,0.039793,0.406922,0.610608
0.086862,0.070157,0.016705,0.361300,0.039793,0.406922,0.610608
0.086862,0.070157,0.016705,0.361300,0.039793,0.406922,0.610608
0.069603,0.053233,0.016370,0.309271,0.065423,0.402882,0.653423
0.069603,0.053233,0.016370,0.309271,0.065423,0.402882,0.653423
0.069603,0.053233,0.016370,0.309271,0.065423,0.402882,0.653423
0.069603,0.053233,0.016370,0.309271,0.065423,0.402882,0.653423
0.069603,0.053233,0.016370,0.309271,0.065423,0.402882,0.653423
0.064283,0.056180,0.008103,0.322134,0.111590,0.280626,0.682145
0.064283,0.056180,0.008103,0.322134,0.111590,0.280626,0.682145
0.064283,0.056180,0.008103,0.322134,0.111590,0.280626,0.682145
0.064283,0.056180,0.008103,0.322134,0.111590,0.280626,0.682145
0.064283,0.056180,0.008103,0.322134,0.111590,0.280626,0.682145
0.061242,0.058173,0.003069,0.366427,0.148349,0.164754,0.685857
0.061242,0.058173,0.003069,0.366427,0.148349,0.164754,0.685857
0.061242,0.058173,0.003069,0.366427,0.148349,0.164754,0.685857
0.061242,0.058173,0.003069,0.366427,0.148349,0.164754,0.685857
0.061242,0.058173,0.003069,0.366427,0.148349,0.164754,0.685857
0.059882,0.058978,0.000904,0.413039,0.192092,0.060344,0.686435
0.059882,0.058978,0.000904,0.413039,0.192092,0.060344,0.686435
0.059882,0.058978,0.000904,0.413039,0.192092,0.060344,0.686435
0.059882,0.058978,0.000904,0.413039,0.192092,0.060344,0.686435
0.059882,0.058978,0.000904,0.413039,0.192092,0.060344,0.686435
0.059245,0.058502,0.000743,0.445810,0.220805,0.023833,0.679647
0.059245,0.058502,0.000743,0.445810,0.220805,0.023833,0.679647
0.059245,0.058502,0.000743,0.445810,0.220805,0.023833,0.679647
0.059245,0.058502,0.000743,0.445810,0.220805,0.023833,0.679647
0.059245,0.058502,0.000743,0.445810,0.220805,0.023833,0.679647
0.057947,0.056953,0.000995,0.484910,0.275569,0.000010,0.669625
0.057947,0.056953,0.000995,0.484910,0.275569,0.000010,0.669625
0.057947,0.056953,0.000995,0.484910,0.275569,0.000010,0.669625
0.057947,0.056953,0.000995,0.484910,0.275569,0.000010,0.669625
0.057947,0.056953,0.000995,0.484910,0.275569,0.000010,0.669625
0.053904,0.052148,0.001756,0.544277,0.382059,0.000010,0.650920
0.053904,0.052148,0.001756,0.544277,0.382059,0.000010,0.650920
0.053904,0.052148,0.001756,0.544277,0.382059,0.000010,0.650920
0.053904,0.052148,0.001756,0.544277,0.382059,0.000010,0.650920
0.053904,0.052148,0.001756,0.544277,0.382059,0.000010,0.650920
0.434038,0.415604,0.018434,1.102281,1.312204,0.000010,0.470700
0.050410,0.047793,0.002617,0.600078,0.475073,0.000010,0.632898
0.050410,0.047793,0.002617,0.600078,0.475073,0.000010,0.632898
0.050410,0.047793,0.002617,0.600078,0.475073,0.000010,0.632898
0.050410,0.047793,0.002617,0.600078,0.475073,0.000010,0.632898
0.050410,0.047793,0.002617,0.600078,0.475073,0.000010,0.632898
inf,inf,0.677150,1.121361,2.088570,2.514501,0.130909
0.066898,0.056099,0.010799,0.652206,0.636423,0.251459,0.582699
0.049455,0.046443,0.003012,0.608005,0.499611,0.038250,0.625263
0.049455,0.046443,0.003012,0.608005,0.499611,0.038250,0.625263
0.049455,0.046443,0.003012,0.608005,0.499611,0.038250,0.625263
0.049455,0.046443,0.003012,0.608005,0.499611,0.038250,0.625263
0.049455,0.046443,0.003012,0.608005,0.499611,0.038250,0.625264
0.049996,0.042725,0.007271,0.613530,0.553013,0.195877,0.600002
