cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.206097,0.106097,0.100000,0.010000,0.000000,1.000000,0.612859
0.206097,0.106097,0.100000,0.010000,0.000000,1.000000,0.612859
0.206097,0.106097,0.100000,0.010000,0.000000,1.000000,0.612859
0.206097,0.106097,0.100000,0.010000,0.000000,1.000000,0.612859
0.206097,0.106097,0.100000,0.010000,0.000000,1.000000,0.612859
0.160805,0.096410,0.064395,0.166005,0.001437,0.802292,0.614067
0.160805,0.096410,0.064395,0.166005,0.001437,0.802292,0.614067
0.160805,0.096410,0.064395,0.166005,0.001437,0.802292,0.614067
0.160805,0.096410,0.064395,0.166005,0.001437,0.802292,0.614067
0.160805,0.096410,0.064395,0.166005,0.001437,0.802292,0.614067
0.374556,0.373865,0.000691,0.830106,0.012194,0.000010,0.258725
0.129069,0.095168,0.033902,0.349014,0.004401,0.581203,0.516144
0.129069,0.095168,0.033902,0.349015,0.004401,0.581203,0.516144
0.129069,0.095168,0.033902,0.349014,0.004401,0.581203,0.516144
0.129069,0.095168,0.033902,0.349014,0.004401,0.581203,0.516144
0.129069,0.095168,0.033902,0.349014,0.004401,0.581203,0.516144
0.113449,0.086767,0.026683,0.413708,0.042916,0.514715,0.542633
0.113449,0.086767,0.026683,0.413708,0.042916,0.514715,0.542633
0.113449,0.086767,0.026683,0.413708,0.042916,0.514715,0.542633
0.113449,0.086767,0.026683,0.413708,0.042916,0.514715,0.542633
0.113449,0.086767,0.026683,0.413708,0.042916,0.514715,0.542633
0.101662,0.083859,0.017803,0.566387,0.132932,0.415995,0.553176
0.101662,0.083859,0.017803,0.566387,0.132932,0.415995,0.553176
0.101662,0.083859,0.017803,0.566387,0.132932,0.415995,0.553176
0.101662,0.083859,0.017803,0.566387,0.132932,0.415995,0.553176
0.101662,0.083859,0.017803,0.566387,0.132932,0.415995,0.553176
0.088582,0.076881,0.011701,0.821924,0.303598,0.317862,0.540018
0.088582,0.076881,0.011701,0.821924,0.303598,0.317862,0.540018
0.088582,0.076881,0.011701,0.821924,0.303598,0.317862,0.540018
0.088582,0.076881,0.011701,0.821924,0.303598,0.317862,0.540018
0.088582,0.076881,0.011701,0.821924,0.303598,0.317862,0.540018
0.215276,0.207745,0.007532,1.553188,0.715288,0.005580,0.453448
0.085453,0.075313,0.010139,0.898596,0.346763,0.285120,0.530941
0.085453,0.075313,0.010139,0.898596,0.346763,0.285120,0.530941
0.085453,0.075313,0.010139,0.898596,0.346763,0.285120,0.530941
0.085453,0.075313,0.010139,0.898596,0.346763,0.285120,0.530941
0.085453,0.075313,0.010139,0.898596,0.346763,0.285120,0.530941
0.084381,0.079220,0.005161,1.318374,0.513937,0.088380,0.458973
0.078161,0.071724,0.006437,1.119782,0.434849,0.181455,0.493020
0.078161,0.071724,0.006437,1.119782,0.434849,0.181455,0.493020
0.078161,0.071724,0.006437,1.119782,0.434849,0.181455,0.493020
0.078161,0.071724,0.006437,1.119782,0.434849,0.181455,0.493020
0.078161,0.071724,0.006437,1.119782,0.434849,0.181455,0.493020
0.074503,0.068441,0.006062,1.227243,0.434217,0.163410,0.456053
0.074503,0.068441,0.006062,1.227243,0.434217,0.163410,0.456053
0.074503,0.068441,0.006062,1.227243,0.434217,0.163410,0.456053
0.074503,0.068441,0.006062,1.227243,0.434217,0.163410,0.456053
0.074503,0.068441,0.006062,1.227243,0.434217,0.163410,0.456053
0.076426,0.069382,0.007043,1.371499,0.493888,0.165014,0.413397
0.073353,0.066947,0.006407,1.279872,0.455987,0.163995,0.440491
0.073353,0.066947,0.006407,1.279872,0.455987,0.163995,0.440491
0.073353,0.066947,0.006407,1.279872,0.455987,0.163995,0.440491
0.073353,0.066947,0.006407,1.279872,0.455987,0.163995,0.440491
0.073353,0.066947,0.006407,1.279872,0.455987,0.163995,0.440491
0.073025,0.065625,0.007400,1.262863,0.452066,0.193936,0.436953
0.073025,0.065625,0.007400,1.262863,0.452066,0.193936,0.436953
0.073025,0.065625,0.007400,1.262863,0.452066,0.193936,0.436953
0.073025,0.065625,0.007400,1.262863,0.452066,0.193936,0.436953
0.073025,0.065625,0.007400,1.262863,0.452066,0.193936,0.436953
0.072920,0.064678,0.008242,1.227277,0.444913,0.218097,0.439939
0.072920,0.064678,0.008242,1.227277,0.444913,0.218097,0.439939
0.072920,0.064678,0.008242,1.227277,0.444914,0.218097,0.439939
0.072920,0.064678,0.008242,1.227277,0.444913,0.218097,0.439939
0.072920,0.064678,0.008242,1.227277,0.444913,0.218097,0.439939
0.072893,0.064513,0.008380,1.213161,0.443394,0.222316,0.441110
0.072893,0.064513,0.008380,1.213161,0.443394,0.222316,0.441110
0.072893,0.064513,0.008380,1.213161,0.443394,0.222316,0.441110
0.072893,0.064513,0.008380,1.213161,0.443394,0.222316,0.441110
0.072893,0.064513,0.008380,1.213161,0.443394,0.222316,0.441110
0.072847,0.064297,0.008550,1.187993,0.444453,0.227231,0.442237
0.072847,0.064297,0.008550,1.187993,0.444453,0.227231,0.442237
0.072847,0.064297,0.008550,1.187993,0.444453,0.227231,0.442237
0.072847,0.064297,0.008550,1.187993,0.444453,0.227231,0.442237
0.072847,0.064297,0.008550,1.187993,0.444453,0.227231,0.442237
0.072756,0.064113,0.008643,1.138499,0.452689,0.230168,0.443703
0.072756,0.064113,0.008643,1.138499,0.452689,0.230168,0.443703
0.072756,0.064113,0.008643,1.138499,0.452689,0.230168,0.443703
0.072756,0.064113,0.008643,1.138499,0.452689,0.230168,0.443703
0.072756,0.064113,0.008643,1.138499,0.452689,0.230168,0.443703
0.072585,0.064186,0.008400,1.056095,0.476321,0.223953,0.445227
0.072585,0.064186,0.008400,1.056095,0.476321,0.223953,0.445227
0.072585,0.064186,0.008400,1.056095,0.476321,0.223953,0.445227
0.072585,0.064186,0.008400,1.056095,0.476321,0.223953,0.445227
0.072585,0.064186,0.008400,1.056095,0.476321,0.223953,0.445227
0.072193,0.064866,0.007327,0.929093,0.532472,0.190490,0.445856
0.072193,0.064866,0.007327,0.929093,0.532472,0.190490,0.445856
0.072193,0.064866,0.007327,0.929093,0.532472,0.190490,0.445856
0.072193,0.064866,0.007327,0.929093,0.532472,0.190490,0.445856
0.072193,0.064866,0.007327,0.929093,0.532472,0.190490,0.445856
0.071259,0.065553,0.005706,0.638221,0.717474,0.038881,0.441573
0.071259,0.065553,0.005706,0.638221,0.717474,0.038881,0.441573
0.071259,0.065553,0.005706,0.638221,0.717474,0.038881,0.441573
0.071259,0.065553,0.005706,0.638221,0.717474,0.038881,0.441573
0.071259,0.065553,0.005706,0.638221,0.717474,0.038881,0.441573
