cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.179216,0.079216,0.100000,0.010000,0.000000,1.000000,0.612859
0.179216,0.079216,0.100000,0.010000,0.000000,1.000000,0.612859
0.179216,0.079216,0.100000,0.010000,0.000000,1.000000,0.612859
0.179216,0.079216,0.100000,0.010000,0.000000,1.000000,0.612859
0.179216,0.079216,0.100000,0.010000,0.000000,1.000000,0.612859
0.502280,0.437576,0.064704,0.284315,0.002623,0.803887,1.032641
0.196247,0.105301,0.090945,0.074872,0.000620,0.953622,0.712132
0.166068,0.069748,0.096321,0.035983,0.000248,0.981425,0.652620
0.166068,0.069748,0.096321,0.035983,0.000248,0.981425,0.652620
0.166068,0.069748,0.096321,0.035983,0.000248,0.981425,0.652620
0.166068,0.069748,0.096321,0.035983,0.000248,0.981425,0.652620
0.166068,0.069748,0.096321,0.035983,0.000248,0.981425,0.652620
0.113013,0.057332,0.055681,0.187862,0.004430,0.745959,0.597412
0.113013,0.057332,0.055681,0.187862,0.004430,0.745959,0.597412
0.113013,0.057332,0.055681,0.187862,0.004430,0.745959,0.597412
0.113013,0.057332,0.055681,0.187862,0.004430,0.745959,0.597412
0.113013,0.057332,0.055681,0.187862,0.004430,0.745959,0.597412
0.095602,0.077678,0.017924,0.417287,0.059389,0.420888,0.555185
0.095602,0.077678,0.017924,0.417287,0.059389,0.420888,0.555185
0.095602,0.077678,0.017924,0.417287,0.059389,0.420888,0.555185
0.095602,0.077678,0.017924,0.417287,0.059389,0.420888,0.555185
0.095602,0.077678,0.017924,0.417287,0.059389,0.420888,0.555185
0.080257,0.060040,0.020217,0.374850,0.097638,0.447008,0.593192
0.080257,0.060040,0.020217,0.374850,0.097638,0.447008,0.593192
0.080257,0.060040,0.020217,0.374850,0.097638,0.447008,0.593192
0.080257,0.060040,0.020217,0.374850,0.097638,0.447008,0.593192
0.080257,0.060040,0.020217,0.374850,0.097638,0.447008,0.593192
0.074477,0.059738,0.014739,0.420526,0.177803,0.377440,0.611337
0.074477,0.059738,0.014739,0.420526,0.177803,0.377440,0.611337
0.074477,0.059738,0.014739,0.420526,0.177803,0.377440,0.611337
0.074477,0.059738,0.014739,0.420526,0.177803,0.377440,0.611337
0.074477,0.059738,0.014739,0.420526,0.177803,0.377440,0.611337
0.068716,0.060370,0.008346,0.520521,0.287257,0.269257,0.610684
0.068716,0.060370,0.008346,0.520521,0.287257,0.269257,0.610684
0.068716,0.060370,0.008346,0.520521,0.287257,0.269257,0.610684
0.068716,0.060370,0.008346,0.520521,0.287257,0.269257,0.610684
0.068716,0.060370,0.008346,0.520521,0.287257,0.269257,0.610684
0.067775,0.063553,0.004223,0.728118,0.490354,0.113486,0.587331
0.064385,0.059004,0.005381,0.633820,0.398100,0.184242,0.597939
