cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.325056,0.225056,0.100000,0.010000,0.000000,1.000000,0.612859
0.325056,0.225056,0.100000,0.010000,0.000000,1.000000,0.612859
0.325056,0.225056,0.100000,0.010000,0.000000,1.000000,0.612859
0.325056,0.225056,0.100000,0.010000,0.000000,1.000000,0.612859
0.325056,0.225056,0.100000,0.010000,0.000000,1.000000,0.612859
0.859693,0.794717,0.064976,0.389034,0.003535,0.805136,1.574701
0.231167,0.143856,0.087311,0.137789,0.001192,0.934303,0.937137
0.231167,0.143856,0.087311,0.137789,0.001192,0.934303,0.937137
0.231167,0.143856,0.087311,0.137789,0.001192,0.934303,0.937137
0.231167,0.143856,0.087311,0.137789,0.001192,0.934303,0.937137
0.231167,0.143856,0.087311,0.137789,0.001192,0.934303,0.937137
0.114124,0.059007,0.055117,0.163953,-0.008154,0.742224,0.767985
0.114124,0.059007,0.055117,0.163953,-0.008154,0.742224,0.767985
0.114124,0.059007,0.055117,0.163953,-0.008154,0.742224,0.767985
0.114124,0.059007,0.055117,0.163953,-0.008154,0.742224,0.767985
0.114124,0.059007,0.055117,0.163953,-0.008154,0.742224,0.767985
0.090981,0.051806,0.039175,0.190428,0.001740,0.625608,0.820987
0.090981,0.051806,0.039175,0.190428,0.001740,0.625608,0.820987
0.090981,0.051806,0.039175,0.190428,0.001740,0.625608,0.820987
0.090981,0.051806,0.039175,0.190428,0.001740,0.625608,0.820987
0.090981,0.051806,0.039175,0.190428,0.001740,0.625608,0.820987
0.068634,0.054074,0.014560,0.288457,0.015558,0.380458,0.809025
0.068634,0.054074,0.014560,0.288457,0.015558,0.380458,0.809025
0.068634,0.054074,0.014560,0.288457,0.015558,0.380458,0.809025
0.068634,0.054074,0.014560,0.288457,0.015558,0.380458,0.809025
0.068634,0.054074,0.014560,0.288457,0.015558,0.380458,0.809025
0.061463,0.058340,0.003123,0.344201,0.031199,0.173046,0.822874
0.061463,0.058340,0.003123,0.344201,0.031199,0.173046,0.822874
0.061463,0.058340,0.003123,0.344201,0.031199,0.173046,0.822874
0.061463,0.058340,0.003123,0.344201,0.031199,0.173046,0.822874
0.061463,0.058340,0.003123,0.344201,0.031199,0.173046,0.822874
0.059768,0.059610,0.000158,0.365190,0.042228,0.008071,0.841332
0.059768,0.059610,0.000158,0.365190,0.042228,0.008071,0.841332
0.059768,0.059610,0.000158,0.365190,0.042228,0.008071,0.841332
0.059768,0.059610,0.000158,0.365190,0.042228,0.008071,0.841332
0.059768,0.059610,0.000158,0.365190,0.042228,0.008071,0.841332
0.060360,0.060170,0.000190,0.362960,0.076406,0.000010,0.844169
0.059993,0.059825,0.000167,0.364214,0.057179,0.004545,0.842573
0.059862,0.059700,0.000161,0.364756,0.048879,0.006502,0.841884
0.059809,0.059650,0.000159,0.364995,0.045208,0.007368,0.841579
0.059786,0.059628,0.000158,0.365102,0.043567,0.007755,0.841443
0.059776,0.059618,0.000158,0.365150,0.042831,0.007929,0.841382
0.059772,0.059614,0.000158,0.365172,0.042499,0.008007,0.841355
0.059770,0.059612,0.000158,0.365182,0.042350,0.008042,0.841342
0.059769,0.059611,0.000158,0.365186,0.042283,0.008058,0.841337
0.059769,0.059611,0.000158,0.365188,0.042253,0.008065,0.841334
0.059768,0.059611,0.000158,0.365189,0.042239,0.008068,0.841333
