cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.366593,0.266593,0.100000,0.010000,0.000000,1.000000,0.612859
0.366593,0.266593,0.100000,0.010000,0.000000,1.000000,0.612859
0.366593,0.266593,0.100000,0.010000,0.000000,1.000000,0.612859
0.366593,0.266593,0.100000,0.010000,0.000000,1.000000,0.612859
0.366593,0.266593,0.100000,0.010000,0.000000,1.000000,0.612859
0.837736,0.772793,0.064942,0.378125,0.003621,0.804980,1.597082
0.213660,0.126971,0.086689,0.140313,0.001282,0.930965,0.961265
0.213660,0.126971,0.086689,0.140313,0.001282,0.930965,0.961265
0.213660,0.126971,0.086689,0.140313,0.001282,0.930965,0.961265
0.213660,0.126971,0.086689,0.140313,0.001282,0.930965,0.961265
0.213660,0.126971,0.086689,0.140313,0.001282,0.930965,0.961265
0.126800,0.073537,0.053262,0.118128,-0.012339,0.729705,0.799372
0.126800,0.073537,0.053262,0.118128,-0.012339,0.729705,0.799372
0.126800,0.073537,0.053262,0.118128,-0.012339,0.729705,0.799372
0.126800,0.073537,0.053262,0.118128,-0.012339,0.729705,0.799372
0.126800,0.073537,0.053262,0.118128,-0.012339,0.729705,0.799372
0.075770,0.043046,0.032724,0.062254,-0.014411,0.572000,0.886345
0.075770,0.043046,0.032724,0.062254,-0.014411,0.572000,0.886345
0.075770,0.043046,0.032724,0.062254,-0.014411,0.572000,0.886345
0.075770,0.043046,0.032724,0.062254,-0.014411,0.572000,0.886345
0.075770,0.043046,0.032724,0.062254,-0.014411,0.572000,0.886345
0.051862,0.040768,0.011094,0.030933,-0.014266,0.333027,0.890711
0.051862,0.040768,0.011094,0.030933,-0.014266,0.333027,0.890711
0.051862,0.040768,0.011094,0.030933,-0.014266,0.333027,0.890711
0.051862,0.040768,0.011094,0.030933,-0.014266,0.333027,0.890711
0.051862,0.040768,0.011094,0.030933,-0.014266,0.333027,0.890711
0.043278,0.043193,0.000085,0.068568,-0.007445,0.028151,0.860988
0.043278,0.043193,0.000085,0.068568,-0.007445,0.028151,0.860988
0.043278,0.043193,0.000085,0.068568,-0.007445,0.028151,0.860988
0.043278,0.043193,0.000085,0.068568,-0.007445,0.028151,0.860988
0.043278,0.043193,0.000085,0.068568,-0.007445,0.028151,0.860988
0.039009,0.039007,0.000002,0.026409,-0.010480,0.000010,0.885469
0.039009,0.039007,0.000002,0.026409,-0.010480,0.000010,0.885469
0.039009,0.039007,0.000002,0.026409,-0.010480,0.000010,0.885469
0.039009,0.039007,0.000002,0.026409,-0.010480,0.000010,0.885469
0.039009,0.039007,0.000002,0.026409,-0.010480,0.000010,0.885469
0.038665,0.038663,0.000002,0.036075,-0.009562,0.000134,0.879843
0.038665,0.038663,0.000002,0.036075,-0.009562,0.000134,0.879843
0.038665,0.038663,0.000002,0.036075,-0.009562,0.000134,0.879843
0.038665,0.038663,0.000002,0.036075,-0.009562,0.000134,0.879843
0.038665,0.038663,0.000002,0.036075,-0.009562,0.000134,0.879843
0.038662,0.038660,0.000002,0.035272,-0.009439,0.000010,0.880284
0.038662,0.038660,0.000002,0.035272,-0.009439,0.000010,0.880284
0.038662,0.038660,0.000002,0.035272,-0.009439,0.000010,0.880284
0.038662,0.038660,0.000002,0.035272,-0.009439,0.000010,0.880284
0.038662,0.038660,0.000002,0.035272,-0.009439,0.000010,0.880284
