ttm,a,b,rho,m,sigma,penalty
0.005479452054794521,0.001848260384702543,0.019614723520165044,-0.06692036394265011,-0.004916673842983421,0.010716681818344367,0.06679557268262765
0.024657534246575342,0.00708104703778452,0.059165900181383534,-0.3257498899242216,-0.07065676367780588,0.04260257224982872,0.35998159972166516
0.10136986301369863,0.03614859552427543,0.05490515601535038,-0.17279364363826039,-0.11280868135146638,0.23172137170244092,0.0037149868457283493
0.273972602739726,0.05503121436464934,0.1387762745249034,-0.2258486927460878,-0.28088018592065656,0.6090088278283579,0.05995296205275645
0.5232876712328767,0.1435655940772511,0.17053277231433134,-0.29083487908696315,-0.5322145907785842,1.0,0.007354613648682364
