cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.053114,0.049185,0.003930,3.231908,-0.041206,0.192580,0.850028,0.252963,1.000000,0.000000,0.100000
0.141714,0.137868,0.003846,3.221737,-0.041861,0.474691,0.748729,0.253699,1.001179,0.006285,0.094993
0.051683,0.047791,0.003891,3.229345,-0.041371,0.263668,0.824502,0.253149,1.000297,0.001584,0.098738
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
0.047019,0.043111,0.003908,3.230540,-0.041294,0.230518,0.836405,0.253062,1.000159,0.000845,0.099327
