cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.300110,0.292476,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.141463,0.129821,0.011642,2.079170,-0.018733,0.895655,1.149088,0.490378,1.004582,0.016177,0.198507
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.074660,0.067191,0.007469,2.068681,-0.036937,0.720444,1.053837,0.494740,0.991406,-0.013795,0.056312
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.059663,0.052851,0.006812,2.048369,-0.058693,0.723616,0.908979,0.501506,0.986750,-0.014220,0.006933
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.034319,0.028009,0.006310,1.997419,-0.111908,0.837618,0.522605,0.519472,0.969299,-0.033634,0.000010
0.033400,0.027074,0.006325,1.984066,-0.089785,0.876098,0.566805,0.512967,0.967343,-0.045124,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.031060,0.024744,0.006316,1.990158,-0.099878,0.858543,0.546640,0.515934,0.968235,-0.039882,0.000010
0.030687,0.024405,0.006283,1.990272,-0.075747,0.845511,0.579506,0.512682,0.967781,-0.035869,0.003263
0.030687,0.024405,0.006283,1.990272,-0.075747,0.845511,0.579506,0.512682,0.967781,-0.035869,0.003263
0.030687,0.024405,0.006283,1.990272,-0.075747,0.845511,0.579506,0.512682,0.967781,-0.035869,0.003263
0.030687,0.024405,0.006283,1.990272,-0.075747,0.845511,0.579506,0.512682,0.967781,-0.035869,0.003263
0.030687,0.024405,0.006283,1.990272,-0.075747,0.845511,0.579506,0.512682,0.967781,-0.035869,0.003263
