cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117907,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.117908,0.110273,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.314619,0.304023,0.010596,2.068223,-0.026684,0.883169,1.111005,0.491673,1.003542,0.000277,0.174602
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
0.098926,0.090476,0.008450,2.058603,-0.030486,0.439004,1.078540,0.493644,1.001259,0.000098,0.126507
