cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122891,0.115257,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.204708,0.196961,0.007747,2.029834,-0.039793,0.585937,0.979397,0.496931,0.999770,0.003794,0.103036
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
0.108295,0.100659,0.007636,2.045526,-0.034970,0.323993,1.033729,0.495460,0.999924,0.001257,0.101006
