cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.379032,0.371398,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.085837,0.072481,0.013356,2.087964,-0.013606,0.943221,1.171892,0.489828,1.006117,0.029074,0.233893
0.074342,0.066420,0.007922,2.080405,-0.024914,0.740080,1.107149,0.492710,0.989096,-0.010522,0.076938
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.046200,0.036484,0.009716,2.083768,-0.019883,0.830463,1.135955,0.491427,0.996669,0.007095,0.146772
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.041885,0.033401,0.008484,2.075684,-0.018697,0.874846,1.092542,0.492891,0.992666,0.008990,0.099206
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037891,0.030630,0.007261,2.055593,-0.013350,0.911864,0.978810,0.497151,0.986688,0.020034,0.013909
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.037187,0.030040,0.007147,2.048167,-0.002993,0.901688,0.946761,0.498292,0.985505,0.023672,0.013168
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
0.036916,0.029832,0.007084,2.041398,0.011709,0.906980,0.933598,0.498792,0.982573,0.024666,0.002427
