cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.110705,0.103071,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.080771,0.074472,0.006300,2.007069,-0.045822,0.230280,0.905735,0.500038,0.996119,-0.001847,0.036682
0.084954,0.080148,0.004806,1.778850,-0.117372,0.507764,0.043463,0.531861,0.980380,-0.003142,0.000010
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.028969,0.023662,0.005308,1.895946,-0.080661,0.365390,0.485884,0.515533,0.988455,-0.002477,0.018826
0.167070,0.162467,0.004602,1.765957,-0.123911,0.277838,0.000010,0.538461,0.979668,0.000335,0.005697
0.029482,0.024390,0.005092,1.865890,-0.090661,0.345146,0.373539,0.520834,0.986423,-0.001827,0.015790
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.020607,0.015409,0.005198,1.881193,-0.085570,0.355454,0.430740,0.518135,0.987458,-0.002158,0.017336
0.054439,0.049026,0.005413,1.909312,-0.059474,0.240031,0.637686,0.510151,0.988412,-0.000528,0.017516
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.017970,0.012732,0.005239,1.888088,-0.079171,0.327151,0.481485,0.516177,0.987692,-0.001758,0.017380
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016977,0.011765,0.005212,1.887371,-0.066885,0.335724,0.485297,0.514788,0.985946,-0.001312,0.014083
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016631,0.011478,0.005153,1.881068,-0.054051,0.336714,0.473762,0.514277,0.983961,-0.001186,0.012241
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.016155,0.011092,0.005064,1.870767,-0.019912,0.335477,0.469421,0.512659,0.979154,-0.000682,0.007297
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.015022,0.010055,0.004968,1.833637,0.100648,0.335033,0.456622,0.509098,0.961440,0.001082,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014457,0.009333,0.005124,1.799467,0.204177,0.335550,0.451457,0.509793,0.944701,0.003607,0.000010
0.014375,0.009231,0.005145,1.791043,0.217367,0.336347,0.452934,0.511739,0.940323,0.004849,0.000010
0.014375,0.009231,0.005145,1.791043,0.217367,0.336347,0.452934,0.511739,0.940323,0.004849,0.000010
0.014375,0.009231,0.005145,1.791043,0.217367,0.336347,0.452934,0.511739,0.940323,0.004849,0.000010
