cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.370726,0.363092,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.122851,0.110389,0.012462,2.078333,-0.016794,0.925102,1.145422,0.491193,1.005468,0.022157,0.217126
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.089053,0.081319,0.007733,2.068553,-0.036419,0.807723,1.048791,0.495450,0.991256,-0.011895,0.067766
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.073031,0.065884,0.007147,2.055431,-0.054459,0.886692,0.939160,0.500230,0.983860,-0.024311,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040572,0.000010
0.043627,0.036840,0.006787,2.024796,-0.108449,0.988916,0.609805,0.516621,0.967613,-0.040573,0.000010
0.067037,0.060031,0.007006,1.991857,-0.196676,1.092048,0.000010,0.550810,0.939910,-0.035394,0.050998
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
0.035405,0.028706,0.006699,2.013819,-0.137850,1.023283,0.406598,0.528014,0.958381,-0.038847,0.017001
