cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.080062,0.072428,0.007634,2.053301,-0.032581,0.194215,1.060648,0.494731,1.000000,0.000000,0.100000
0.354032,0.342562,0.011470,2.069691,-0.026589,0.902302,1.111162,0.491188,1.004558,0.012027,0.196950
0.107996,0.099429,0.008567,2.058646,-0.030627,0.425133,1.077121,0.493576,1.001486,0.003922,0.131617
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.040410,0.032413,0.007996,2.055592,-0.031744,0.293177,1.067708,0.494236,1.000637,0.001681,0.113550
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004503,0.064182
0.031058,0.024197,0.006861,2.032142,-0.038980,0.298939,0.986510,0.497041,0.997059,-0.004504,0.064182
0.030471,0.024296,0.006175,2.001773,-0.043300,0.332186,0.880994,0.500567,0.992098,-0.010977,0.016357
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.029016,0.022588,0.006428,2.015624,-0.041330,0.317023,0.929118,0.498959,0.994361,-0.008025,0.038169
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028877,0.022518,0.006359,2.011114,-0.035660,0.314535,0.919046,0.498895,0.992517,-0.006877,0.035149
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028762,0.022462,0.006300,2.008862,-0.028627,0.315601,0.921411,0.498296,0.990284,-0.007730,0.028027
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028502,0.022352,0.006150,1.995809,0.007398,0.317782,0.927846,0.495652,0.978583,-0.010416,0.000010
0.028391,0.022268,0.006123,1.990591,0.019560,0.316408,0.928226,0.494918,0.974361,-0.010376,0.000010
0.028391,0.022268,0.006123,1.990591,0.019560,0.316408,0.928226,0.494918,0.974361,-0.010376,0.000010
