"Date","Adj.Close"
"2017-08-17",4333.55
"2017-08-18",3975.69
"2017-08-19",4074.23
"2017-08-20",4150
"2017-08-21",4039.1
"2017-08-22",3946.67
"2017-08-23",4090
"2017-08-24",4207
"2017-08-25",4288.99
"2017-08-26",4313.98
"2017-08-27",4370
"2017-08-28",4331.47
"2017-08-29",4618.93
"2017-08-30",4547.26
"2017-08-31",4724.71
"2017-09-01",4770.63
"2017-09-02",4299.53
"2017-09-03",4549
"2017-09-04",4258.4
"2017-09-05",4374.43
"2017-09-06",4619.43
"2017-09-07",4641.13
"2017-09-08",4158.32
"2017-09-09",4256.5
"2017-09-10",4196.2
"2017-09-11",4171.51
"2017-09-12",4186.22
"2017-09-13",3848.65
"2017-09-14",3285
"2017-09-15",3790
"2017-09-16",3675
"2017-09-17",3720
"2017-09-18",4047.53
"2017-09-19",3848.01
"2017-09-20",3960
"2017-09-21",3630
"2017-09-22",3624.21
"2017-09-23",3727.45
"2017-09-24",3670
"2017-09-25",3941.05
"2017-09-26",3930
"2017-09-27",4207.54
"2017-09-28",4184.98
"2017-09-29",4151.66
"2017-09-30",4317.88
"2017-10-01",4347.04
"2017-10-02",4401.5
"2017-10-03",4280
"2017-10-04",4199.99
"2017-10-05",4323.01
"2017-10-06",4330.08
"2017-10-07",4377.95
"2017-10-08",4590
"2017-10-09",4809.99
"2017-10-10",4865.39
"2017-10-11",4817.41
"2017-10-12",5265.06
"2017-10-13",5610.01
"2017-10-14",5759.98
"2017-10-15",5569.99
"2017-10-16",5710.59
"2017-10-17",5598.98
"2017-10-18",5491.02
"2017-10-19",5687.99
"2017-10-20",5960.94
"2017-10-21",6060
"2017-10-22",5898.97
"2017-10-23",5870.7
"2017-10-24",5450.02
"2017-10-25",5610.58
"2017-10-26",5765.01
"2017-10-27",5769.6
"2017-10-28",5701.17
"2017-10-29",6128
"2017-10-30",6110.05
"2017-10-31",6389.99
"2017-11-01",6687.99
"2017-11-02",7043.96
"2017-11-03",7147.93
"2017-11-04",7325.03
"2017-11-05",7358.92
"2017-11-06",7017.74
"2017-11-07",7044
"2017-11-08",7193.05
"2017-11-09",7092.95
"2017-11-10",6668
"2017-11-11",6249.99
"2017-11-12",5660.02
"2017-11-13",6414.99
"2017-11-14",6552.42
"2017-11-15",7200.43
"2017-11-16",7765.62
"2017-11-17",7763.69
"2017-11-18",7796.15
"2017-11-19",7998.98
"2017-11-20",8279.04
"2017-11-21",8075.03
"2017-11-22",8239.82
"2017-11-23",8106.14
"2017-11-24",8162.1
"2017-11-25",8618.18
"2017-11-26",9167.76
"2017-11-27",9620
"2017-11-28",9900
"2017-11-29",9876.03
"2017-11-30",9728.1
"2017-12-01",10751.04
"2017-12-02",10946.91
"2017-12-03",11046.76
"2017-12-04",11430.02
"2017-12-05",11737.48
"2017-12-06",13592.02
"2017-12-07",16021.4
"2017-12-08",15798
"2017-12-09",14617.01
"2017-12-10",14403.42
"2017-12-11",16850
"2017-12-12",16539
"2017-12-13",16149.4
"2017-12-14",16220
"2017-12-15",17502.72
"2017-12-16",19405
"2017-12-17",19249.18
"2017-12-18",18680
"2017-12-19",16659.98
"2017-12-20",16311.17
"2017-12-21",15344.8
"2017-12-22",14599.98
"2017-12-23",14305.16
"2017-12-24",13041
"2017-12-25",13540.05
"2017-12-26",15659.88
"2017-12-27",15315
"2017-12-28",13837.9
"2017-12-29",14400.97
"2017-12-30",12677.42
"2017-12-31",13820.5
"2018-01-01",13452
"2018-01-02",14799.96
"2018-01-03",14799.91
"2018-01-04",14939.39
"2018-01-05",17021.36
"2018-01-06",16975
"2018-01-07",16446
"2018-01-08",14580
"2018-01-09",14254.92
"2018-01-10",14500
"2018-01-11",12975.99
"2018-01-12",13646.99
"2018-01-13",14329.99
"2018-01-14",13452
"2018-01-15",13736.7
"2018-01-16",10674.38
"2018-01-17",10650.48
"2018-01-18",10964
"2018-01-19",11222.28
"2018-01-20",12842.9
"2018-01-21",11129.53
"2018-01-22",10645
"2018-01-23",11034.42
"2018-01-24",11085
"2018-01-25",11210
"2018-01-26",10832.85
"2018-01-27",11526
"2018-01-28",11945.01
"2018-01-29",11162.22
"2018-01-30",10376.12
"2018-01-31",10172.88
"2018-02-01",9120
"2018-02-02",8824.87
"2018-02-03",9080.49
"2018-02-04",8444
"2018-02-05",6859.98
"2018-02-06",7603.39
"2018-02-07",7781
"2018-02-08",7784.02
"2018-02-09",8550.93
"2018-02-10",8539.99
"2018-02-11",8283.92
"2018-02-12",8890.02
"2018-02-13",8580
"2018-02-14",9429.91
"2018-02-15",10062.96
"2018-02-16",10179.97
"2018-02-17",10900
"2018-02-18",10570
"2018-02-19",11077.07
"2018-02-20",11374.63
"2018-02-21",10460
"2018-02-22",9925
"2018-02-23",10135.5
"2018-02-24",9580.15
"2018-02-25",9651.99
"2018-02-26",10363.46
"2018-02-27",10737.03
"2018-02-28",10430.03
"2018-03-01",10970
"2018-03-02",11120
"2018-03-03",11410.02
"2018-03-04",11419.28
"2018-03-05",11599.62
"2018-03-06",10783.67
"2018-03-07",9925.22
"2018-03-08",9233.24
"2018-03-09",9200.99
"2018-03-10",8829.99
"2018-03-11",9521.05
"2018-03-12",9075.46
"2018-03-13",9158.57
"2018-03-14",8160.84
"2018-03-15",8324.86
"2018-03-16",8474
"2018-03-17",7985
"2018-03-18",8145
"2018-03-19",8505.01
"2018-03-20",8945
"2018-03-21",8813.5
"2018-03-22",8706.98
"2018-03-23",8660
"2018-03-24",8625
"2018-03-25",8625
"2018-03-26",7880
"2018-03-27",8005.97
"2018-03-28",7876.95
"2018-03-29",7095
"2018-03-30",6928.17
"2018-03-31",6932.79
"2018-04-01",6819
"2018-04-02",6981.36
"2018-04-03",7431
"2018-04-04",6818.78
"2018-04-05",6713
"2018-04-06",6590.97
"2018-04-07",6975
"2018-04-08",6992
"2018-04-09",6723.67
"2018-04-10",6860
"2018-04-11",6909
"2018-04-12",7851
"2018-04-13",7859.74
"2018-04-14",8058.47
"2018-04-15",8295.99
"2018-04-16",8018.98
"2018-04-17",7915.96
"2018-04-18",8199
"2018-04-19",8272.28
"2018-04-20",8508.04
"2018-04-21",8780.01
"2018-04-22",8920.02
"2018-04-23",8922
"2018-04-24",9468
"2018-04-25",9178.98
"2018-04-26",9099
"2018-04-27",8975.35
"2018-04-28",9300
"2018-04-29",9335.1
"2018-04-30",9218.39
"2018-05-01",9080.02
"2018-05-02",9225.96
"2018-05-03",9678
"2018-05-04",9748.75
"2018-05-05",9826.31
"2018-05-06",9561.17
"2018-05-07",9399.79
"2018-05-08",9190
"2018-05-09",9273.69
"2018-05-10",9097
"2018-05-11",8379.96
"2018-05-12",8404.35
"2018-05-13",8640.01
"2018-05-14",8721.25
"2018-05-15",8472.72
"2018-05-16",8267.01
"2018-05-17",8150
"2018-05-18",8228.06
"2018-05-19",8189
"2018-05-20",8530
"2018-05-21",8380.04
"2018-05-22",8068.03
"2018-05-23",7650
"2018-05-24",7510
"2018-05-25",7440.96
"2018-05-26",7463
"2018-05-27",7325.65
"2018-05-28",7148
"2018-05-29",7500.51
"2018-05-30",7345.77
"2018-05-31",7554.94
"2018-06-01",7442
"2018-06-02",7639.89
"2018-06-03",7692.01
"2018-06-04",7547.79
"2018-06-05",7594.78
"2018-06-06",7664.99
"2018-06-07",7674.68
"2018-06-08",7656
"2018-06-09",7614.01
"2018-06-10",6728.32
"2018-06-11",6769.01
"2018-06-12",6534.99
"2018-06-13",6267.34
"2018-06-14",6639.99
"2018-06-15",6471
"2018-06-16",6520
"2018-06-17",6499.6
"2018-06-18",6716.24
"2018-06-19",6717.98
"2018-06-20",6715
"2018-06-21",6699.33
"2018-06-22",6017.03
"2018-06-23",6212.62
"2018-06-24",6151.01
"2018-06-25",6265.18
"2018-06-26",6211.09
"2018-06-27",6117.5
"2018-06-28",5920.68
"2018-06-29",5917.01
"2018-06-30",6333.17
"2018-07-01",6372
"2018-07-02",6651.02
"2018-07-03",6617.95
"2018-07-04",6690.99
"2018-07-05",6498.37
"2018-07-06",6589.94
"2018-07-07",6533.95
"2018-07-08",6761.46
"2018-07-09",6726.02
"2018-07-10",6365.01
"2018-07-11",6356.83
"2018-07-12",6165.79
"2018-07-13",6220.68
"2018-07-14",6264
"2018-07-15",6377.13
"2018-07-16",6665.6
"2018-07-17",7360
"2018-07-18",7321.95
"2018-07-19",7432.89
"2018-07-20",7298
"2018-07-21",7404.99
"2018-07-22",7371.01
"2018-07-23",7762.03
"2018-07-24",8259.63
"2018-07-25",8290
"2018-07-26",7972.3
"2018-07-27",8257.05
"2018-07-28",8169.4
"2018-07-29",8195
"2018-07-30",8134.99
"2018-07-31",7712.02
"2018-08-01",7475.03
"2018-08-02",7529.1
"2018-08-03",7410.69
"2018-08-04",6990
"2018-08-05",7050
"2018-08-06",6864.95
"2018-08-07",6755.41
"2018-08-08",6303.4
"2018-08-09",6579.98
"2018-08-10",6072.77
"2018-08-11",6382.09
"2018-08-12",6365.21
"2018-08-13",6241.95
"2018-08-14",6100
"2018-08-15",6413.16
"2018-08-16",6278.01
"2018-08-17",6509.99
"2018-08-18",6390.5
"2018-08-19",6484.08
"2018-08-20",6406.28
"2018-08-21",6459.61
"2018-08-22",6367.91
"2018-08-23",6472.23
"2018-08-24",6689.24
"2018-08-25",6693.68
"2018-08-26",6680.62
"2018-08-27",6736
"2018-08-28",7062.98
"2018-08-29",7050
"2018-08-30",6940.98
"2018-08-31",7021.69
"2018-09-01",7187.52
"2018-09-02",7282.94
"2018-09-03",7320
"2018-09-04",7362.01
"2018-09-05",6939.01
"2018-09-06",6444.46
"2018-09-07",6427.18
"2018-09-08",6180
"2018-09-09",6374.2
"2018-09-10",6295.81
"2018-09-11",6316.63
"2018-09-12",6312.99
"2018-09-13",6466.86
"2018-09-14",6509.2
"2018-09-15",6495
"2018-09-16",6490
"2018-09-17",6251.37
"2018-09-18",6324.01
"2018-09-19",6395
"2018-09-20",6490.06
"2018-09-21",6727.97
"2018-09-22",6702.7
"2018-09-23",6689.02
"2018-09-24",6620.1
"2018-09-25",6397.98
"2018-09-26",6476.81
"2018-09-27",6719.57
"2018-09-28",6652.35
"2018-09-29",6598.93
"2018-09-30",6590.01
"2018-10-01",6600.01
"2018-10-02",6570.22
"2018-10-03",6452.83
"2018-10-04",6588.98
"2018-10-05",6604.93
"2018-10-06",6602.99
"2018-10-07",6588.54
"2018-10-08",6691
"2018-10-09",6659.05
"2018-10-10",6612
"2018-10-11",6301.26
"2018-10-12",6315.23
"2018-10-13",6323.15
"2018-10-14",6356.15
"2018-10-15",6658.47
"2018-10-16",6738
"2018-10-17",6734.67
"2018-10-18",6593.99
"2018-10-19",6539.76
"2018-10-20",6588.69
"2018-10-21",6622.04
"2018-10-22",6578.01
"2018-10-23",6552
"2018-10-24",6578.02
"2018-10-25",6539.01
"2018-10-26",6540.75
"2018-10-27",6509.2
"2018-10-28",6474.67
"2018-10-29",6346.5
"2018-10-30",6324.55
"2018-10-31",6373.82
"2018-11-01",6401.29
"2018-11-02",6431.96
"2018-11-03",6385.06
"2018-11-04",6463.84
"2018-11-05",6462.01
"2018-11-06",6500
"2018-11-07",6575.92
"2018-11-08",6474.93
"2018-11-09",6418.56
"2018-11-10",6449.24
"2018-11-11",6410
"2018-11-12",6451.16
"2018-11-13",6477.34
"2018-11-14",5796.64
"2018-11-15",5665.94
"2018-11-16",5579.61
"2018-11-17",5610.59
"2018-11-18",5646.05
"2018-11-19",4942.75
"2018-11-20",4457.71
"2018-11-21",4615.03
"2018-11-22",4520
"2018-11-23",4450.51
"2018-11-24",3886.58
"2018-11-25",4068.74
"2018-11-26",3775.93
"2018-11-27",3906.72
"2018-11-28",4236.09
"2018-11-29",4273.3
"2018-11-30",4019.25
"2018-12-01",4223
"2018-12-02",4179.73
"2018-12-03",3902.54
"2018-12-04",3945.91
"2018-12-05",3779.53
"2018-12-06",3640.12
"2018-12-07",3411.6
"2018-12-08",3472.52
"2018-12-09",3531.29
"2018-12-10",3445.48
"2018-12-11",3388.66
"2018-12-12",3434.4
"2018-12-13",3301.97
"2018-12-14",3243.49
"2018-12-15",3225.66
"2018-12-16",3232.51
"2018-12-17",3482.28
"2018-12-18",3559.98
"2018-12-19",3694.98
"2018-12-20",4043.51
"2018-12-21",3818.98
"2018-12-22",3849.58
"2018-12-23",3938.27
"2018-12-24",4040.82
"2018-12-25",3725
"2018-12-26",3783.97
"2018-12-27",3564.43
"2018-12-28",3817.36
"2018-12-29",3846.82
"2018-12-30",3794.93
"2018-12-31",3686.43
"2019-01-01",3711.2
"2019-01-02",3862.12
"2019-01-03",3773.79
"2019-01-04",3790.98
"2019-01-05",3786.62
"2019-01-06",3970.36
"2019-01-07",3964.81
"2019-01-08",3967.83
"2019-01-09",3967.4
"2019-01-10",3583.43
"2019-01-11",3578.85
"2019-01-12",3580.01
"2019-01-13",3470.51
"2019-01-14",3622.86
"2019-01-15",3543.97
"2019-01-16",3579.89
"2019-01-17",3606.82
"2019-01-18",3598.68
"2019-01-19",3678.14
"2019-01-20",3546.2
"2019-01-21",3522.14
"2019-01-22",3577.99
"2019-01-23",3552
"2019-01-24",3566.65
"2019-01-25",3569.03
"2019-01-26",3574.18
"2019-01-27",3560.72
"2019-01-28",3435.07
"2019-01-29",3409.89
"2019-01-30",3468.37
"2019-01-31",3445.65
"2019-02-01",3475.3
"2019-02-02",3467.14
"2019-02-03",3450.86
"2019-02-04",3460.25
"2019-02-05",3462.37
"2019-02-06",3405.88
"2019-02-07",3401.01
"2019-02-08",3633.64
"2019-02-09",3660.37
"2019-02-10",3658.9
"2019-02-11",3638.03
"2019-02-12",3620.64
"2019-02-13",3605.81
"2019-02-14",3593.6
"2019-02-15",3600.07
"2019-02-16",3628.44
"2019-02-17",3641.27
"2019-02-18",3889.28
"2019-02-19",3935.76
"2019-02-20",3958.94
"2019-02-21",3918.46
"2019-02-22",3969.22
"2019-02-23",4118.87
