cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.481994,0.479442,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.082000,0.077069,0.004931,2.690664,0.004843,0.917555,1.003248,0.091869,1.312175,-0.403294,0.000013,0.075635
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.066123,0.061387,0.004736,2.689262,0.004016,1.097465,0.943737,0.091990,1.307528,-0.344348,0.000010,0.048575
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.034861,0.031139,0.003722,2.691544,0.000402,1.258248,0.764114,0.092567,1.276698,-0.098798,0.000010,0.000010
0.033471,0.030114,0.003357,2.702377,-0.001771,1.198524,0.656552,0.093168,1.279649,-0.044830,0.000010,0.000010
0.027199,0.023681,0.003518,2.697266,-0.000746,1.226704,0.707304,0.092885,1.278257,-0.070294,0.000010,0.000010
0.027199,0.023681,0.003518,2.697266,-0.000746,1.226704,0.707304,0.092885,1.278257,-0.070294,0.000010,0.000010
0.027199,0.023681,0.003518,2.697266,-0.000746,1.226704,0.707304,0.092885,1.278257,-0.070294,0.000010,0.000010
0.027199,0.023681,0.003518,2.697266,-0.000746,1.226704,0.707304,0.092885,1.278257,-0.070294,0.000010,0.000010
0.027199,0.023681,0.003518,2.697266,-0.000746,1.226704,0.707304,0.092885,1.278257,-0.070294,0.000010,0.000010
