cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.592190,0.589638,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.203036,0.198125,0.004912,2.685972,0.004556,0.911463,0.979395,0.092039,1.312712,-0.408664,0.000013,0.064239
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.166901,0.160623,0.006278,2.684606,0.004299,1.292210,0.960623,0.091854,1.335690,-0.472765,0.000010,0.056647
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344571,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.139649,0.134497,0.005152,2.690539,0.001814,1.312864,0.885951,0.092061,1.311987,-0.344572,0.000010,0.021074
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.099595,0.095382,0.004213,2.716127,-0.007484,1.532844,0.613105,0.092972,1.272947,-0.017416,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.089523,0.084889,0.004634,2.755887,-0.016613,1.651824,0.354708,0.094437,1.251581,0.157731,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
0.070498,0.065985,0.004512,2.811460,-0.026093,1.609198,0.094035,0.096586,1.237751,0.178036,0.000010,0.000010
