cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y,MU_V
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.062381,0.059830,0.002552,2.664539,0.001706,0.170217,0.869002,0.092337,1.292035,-0.184140,0.000010,0.010000
0.355131,0.350433,0.004698,2.695309,0.004567,0.727565,1.027130,0.091488,1.311320,-0.406464,0.000015,0.086836
0.099340,0.096343,0.002997,2.673349,0.002525,0.329802,0.914279,0.092094,1.297557,-0.247798,0.000011,0.032000
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.042732,0.040029,0.002703,2.667854,0.002014,0.230255,0.886036,0.092246,1.294112,-0.208089,0.000011,0.018277
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.032301,0.029253,0.003048,2.682534,0.004283,0.190107,0.970799,0.091797,1.296722,-0.249294,0.000012,0.059942
0.031865,0.028759,0.003106,2.691680,0.006721,0.172603,1.011810,0.091575,1.294692,-0.243775,0.000011,0.081125
0.031865,0.028759,0.003106,2.691680,0.006721,0.172603,1.011810,0.091575,1.294692,-0.243775,0.000011,0.081125
0.031865,0.028759,0.003106,2.691680,0.006721,0.172603,1.011810,0.091575,1.294692,-0.243775,0.000011,0.081125
0.031865,0.028759,0.003106,2.691680,0.006721,0.172603,1.011810,0.091575,1.294692,-0.243775,0.000011,0.081125
