date,cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
20190402,0.04605547885159783,0.04372464,0.002330839423595784,3.162561,-0.059094000000000015,0.417997,0.20122,0.262935,0.993302,-0.031875,0.003247
20190407,0.03120451004908916,0.028710400000000004,0.002494114478077296,3.174419,-0.054815,0.546924,0.251156,0.26096,0.989215,-0.042865,6.9e-05
20190415,0.02243760250561569,0.01992485,0.002512747850120769,3.17125,0.102879,0.25360900000000003,0.528878,0.224843,0.994914,0.009768,0.000183
20190408,0.04805715099454247,0.04560231,0.0024548369335805485,3.160123,0.022781,0.597929,0.190785,0.240477,0.98798,0.007902,1e-05
20190409,0.013333128916782616,0.01092291,0.0024102210114174947,3.1526400000000003,-0.007140000000000001,0.519626,0.2879,0.252868,0.988796,-0.022458,1e-05
20190427,0.01658850516442703,0.01412864,0.00245986293708365,3.165516,0.08831900000000001,0.283315,0.4954810000000001,0.22757,0.994574,-0.004526,1e-05
20190406,0.024245686678480698,0.0217877,0.002457986369212389,3.160492,-0.009957,0.5353020000000001,0.229765,0.261077,0.991794,-0.071936,0.000211
20190405,0.033099124374020884,0.03066043,0.002438698811773666,3.165775,-0.007551,0.586761,0.161038,0.25154,0.98562,-0.00303,0.001082
20190418,0.014735121100036188,0.01141807,0.003317054923307167,3.238891,0.219079,0.236009,0.526379,0.6366069999999999,0.993507,-0.009863,1e-05
20190527,0.0391070722074898,0.03551718,0.0035898889807491757,3.234889,0.065525,1.076148,0.492468,0.230433,0.983788,0.0017350000000000002,0.001738
20190410,0.0198756480596304,0.01813095,0.0017447014055746418,2.44365,0.157971,0.348812,0.419332,6.9e-05,0.999367,-0.008775,0.005087
20190419,0.01743165406832054,0.01362954,0.003802109362083904,3.065271,0.276649,0.226514,0.569659,0.8841760000000001,0.994239,0.000136,1e-05
20190417,0.017766054576800732,0.01401753,0.0037485276341116345,3.2139330000000004,0.268979,0.23279,0.540086,0.782888,0.993259,-0.005755,0.000542
20190530,0.02743103521737321,0.02406993,0.0033611075005608513,3.236611,0.07812000000000001,0.947361,0.494783,0.237648,0.981165,0.024794,0.000491
20190416,0.01886937783032475,0.01626761,0.0026017674015618533,3.383156,0.007917,0.246539,0.5000359999999999,1.2e-05,0.993215,0.008742,0.002025
20190401,0.011337198208058636,0.00797901,0.003358187085931821,3.201104,0.187259,0.154177,0.393758,0.6308199999999999,1.052223,-0.195285,0.000132
20190428,0.017283157388172814,0.01424011,0.0030430480344761216,2.999883,0.215588,0.286245,0.491225,0.673938,0.997661,-0.009882,1e-05
20190528,0.028006761279837842,0.02406519,0.003941566427993526,2.89896,0.188084,1.020787,0.442016,0.813982,0.983267,0.026581,1e-05
20190426,0.015293264499201568,0.01433977,0.0009534951759566118,0.649994,0.067911,0.354017,0.60935,0.559284,1.009695,-0.036639,0.0004280000000000001
20190404,0.045186260072181635,0.04038888,0.004797377159698255,4.545948,0.075325,0.7342930000000001,0.149865,1.3e-05,0.985114,-0.067721,0.000196
20190423,0.015107474925868124,0.01417841,0.0009290686856174894,0.690312,0.029083,0.32385,0.7997529999999999,0.21503000000000005,1.02246,0.05880700000000001,1e-05
20190511,0.04824609309944337,0.0439392,0.004306896365722243,2.462525,0.107007,0.582752,0.393836,1.571552,0.99082,-0.038864,1e-05
20190420,0.020159139582206227,0.01763243,0.002526708755948025,1.428086,0.255981,0.249368,0.758009,0.905546,0.993552,-0.026045,1e-05
20190413,0.01436606775155801,0.01094248,0.0034235860206457826,0.532956,0.314085,0.279045,0.610921,1.122774,1.000319,-0.25853400000000004,0.001308
20190508,0.0321428179962059,0.03178624,0.00035658171924332713,0.711584,0.006343,0.451477,0.197103,0.08336299999999999,0.992011,0.022945,0.000368
20190617,0.03151500736101024,0.02628944,0.005225565779801972,3.205515,0.200473,0.830521,0.394442,1.386379,0.981342,0.011006,1e-05
20190412,0.008405460174966968,0.00683199,0.001573474924103242,0.58331,0.04365,0.325414,0.615209,0.818399,1.011923,0.182097,0.0025
20190506,0.01759054488585335,0.01710284,0.0004877022034446456,0.836347,0.021655,0.42368,0.26267,0.307556,0.997833,0.00159,7.3e-05
20190424,0.010136841017904007,0.00896358,0.0011732565381310973,0.971395,0.10249,0.326872,0.66398,0.561,1.018433,-0.041299,3e-05
20190517,0.022636656154363256,0.01698097,0.005655685173171536,3.079632,0.260445,1.140545,0.480001,1.24447,0.995604,-0.007716,1e-05
20190421,0.013906980876973134,0.01208041,0.0018265686812180496,1.008012,0.182053,0.245683,0.773345,0.675098,1.215506,0.133319,2e-05
20190414,0.022358814943476003,0.02031771,0.0020411037452732128,1.155077,0.209194,0.26931900000000003,0.6684829999999999,0.903924,0.993282,-0.003991,1e-05
20190422,0.01525505051197686,0.01337002,0.001885026181557089,1.152556,0.199635,0.267494,0.754659,0.761397,1.003772,-0.00146,1e-05
20190516,0.03985847999734903,0.03473916,0.0051193246833580045,3.175873,0.235797,1.146276,0.425613,1.022085,0.991401,0.025114,0.000528
20190411,0.01008341727066942,0.00979565,0.000287766546479623,0.103468,0.040961,0.401647,1e-05,0.316849,1.00235,-0.026708,3.3e-05
20190529,0.02127959582350181,0.01662591,0.004653690338164754,2.761176,0.226359,0.928224,0.529646,1.199686,0.98456,0.059256,1.4e-05
20190608,0.019842804026952217,0.01826126,0.0015815413195203914,0.367759,0.16146300000000002,0.5213810000000001,0.715845,0.686099,1.001743,-0.062201,0.000982
20190613,0.01003743845407621,0.00862988,0.001407556818480774,0.170475,0.113684,0.541918,0.658641,0.7192109999999999,0.997,-0.052684,1e-05
20190514,0.04017040379906549,0.03376455,0.006405855904368766,3.653471,0.261784,1.253779,0.4859100000000001,1.114845,1.001634,-0.001565,1e-05
20190614,0.012323368776261685,0.01042936,0.0018940043349675109,0.5042949999999999,0.06411900000000001,0.445994,0.661137,0.750552,1.006368,0.245497,8.6e-05
20190618,0.033065301556971884,0.02799072,0.005074577550680574,3.428684,0.153669,0.931323,0.376467,1.215798,0.979431,-0.000749,1e-05
20190610,0.008993864442937045,0.00681907,0.0021747925504472933,0.429999,0.025532,0.5554939999999999,0.705133,1.150663,0.996321,0.012179,1e-05
20190515,0.02985941821901928,0.02514979,0.004709624257399949,3.3120010000000004,0.173173,1.193427,0.442696,0.771713,0.99728,0.002705,0.000149
20190602,0.01740223767314392,0.01517263,0.002229608466545349,1e-05,0.001233,0.7397239999999999,0.545466,1.175729,0.983004,-0.015903999999999998,1e-05
20190519,0.027561183829736,0.02183718,0.005724000694979462,3.308813,0.26339,1.228381,0.387353,1.087036,0.996623,0.000324,4.5e-05
20190513,0.029976897876076908,0.02419618,0.005780716342730816,3.08067,0.22454,0.769949,0.406674,1.618702,0.980834,-0.0015539999999999998,1e-05
20190609,0.015150855321884453,0.01323693,0.001913921139026558,0.090882,0.041921,0.453447,0.8800450000000001,0.52186,1.023801,0.253423,0.000558
20190611,0.009317262353405287,0.00758601,0.0017312488590713116,1e-05,0.109446,0.482683,0.380895,0.893985,1.810896,-0.208371,0.000214
20190615,0.012544550280838177,0.01000284,0.0025417119639433755,1e-05,0.298404,0.474201,0.410048,0.912583,1.762509,-0.206256,0.000536
20190601,0.011152297448123766,0.00832141,0.002830882876837555,1e-05,0.047001,0.719015,0.735049,1.235053,0.986828,0.150337,0.001196
20190501,0.011574876156138095,0.0089604,0.002614473818618313,0.729958,0.260364,0.303838,0.673092,0.996008,1.006567,-0.171057,7.8e-05
20190403,0.06520514217172509,0.05880219,0.0064029563485722574,5.463028,0.005881,0.638547,0.148372,0.013988,0.991989,-0.019291,7.8e-05
20190512,0.04906907093243491,0.04293583,0.0061332415268068406,4.239538,0.148401,0.968708,0.389919,1.107951,0.985241,0.005392,2.6e-05
20190616,0.01893368747215078,0.01501567,0.0039180203851300905,1.586635,0.1132,0.725214,0.324706,1.629391,0.975303,-0.003354,1e-05
20190507,0.025875249677814842,0.02475145,0.0011237986719387198,0.112974,0.134932,0.426683,0.407949,0.768347,1.001013,-0.005855,6.4e-05
20190723,0.04386905407979445,0.03942041,0.004448639431948929,3.284538,0.079564,1.33358,0.625279,0.238582,1.00668,-0.007234999999999998,0.002902
20190626,0.049984343166465946,0.04348044,0.006503901948264577,3.468356,0.245361,1.357818,0.54142,1.163912,1.006628,0.021155,0.000303
20190711,0.041959890249153066,0.03775341,0.004206479971593877,3.2229240000000003,0.060358,1.225285,0.721576,0.23040500000000005,0.999238,-0.041859,1e-05
20190502,0.017301771601326038,0.01615865,0.0011431245169131194,0.6244029999999999,0.13233599999999998,0.342308,0.608626,0.614163,1.024305,-0.050222,5e-05
20190503,0.010917721053213795,0.00940821,0.00150951193156155,0.720479,0.049471,0.365144,0.624907,0.925899,1.010104,0.003036,1e-05
20190425,0.008116198738924746,0.00670999,0.0014062072768475874,0.999335,0.15023699999999998,0.326721,0.635981,0.680979,1.0293139999999998,0.024102,1e-05
20190612,0.009147482014383885,0.00779841,0.0013490693388483815,0.392025,0.028692,0.4277510000000001,0.5552020000000001,0.683056,2.698443,0.1877,1e-05
20190429,0.015031564360003372,0.01300161,0.0020299529015812773,0.764786,0.189164,0.345575,0.667053,0.994171,1.0462129999999998,-0.015443,1e-05
20190629,0.03248505446633016,0.02681553,0.0056695229042222645,3.240459,0.201601,1.356789,0.7175199999999999,0.893007,1.026268,-0.031311,1e-05
20190525,0.00983879462995422,0.00632437,0.003514420116764792,1e-05,0.041726,0.716136,0.529802,1.429647,0.97217,0.256822,6.2e-05
20190702,0.01621673016577687,0.01065278,0.005563950228738816,3.019325,0.252405,1.231188,0.6411680000000001,1.084702,1.0096969999999998,0.002902,0.000433
20190505,0.010246626665064998,0.00684861,0.003398011899379524,0.510315,0.17686300000000002,0.315372,0.8771180000000001,1.386956,2.185764,-0.155139,3e-05
20190520,0.025067597742873145,0.01996681,0.005100782939146418,2.579222,0.280535,1.058559,0.301785,1.196906,0.985722,0.184146,4.2e-05
20190523,0.01986158541185994,0.01759636,0.0022652226724729834,0.66392,0.192015,0.8489110000000001,1e-05,1.042911,0.981748,-0.002302,6.3e-05
20190722,0.03460642760556965,0.02948534,0.005121089998820389,3.163298,0.17385799999999998,1.237676,0.693997,0.896676,1.0087540000000002,-0.0017219999999999998,6e-05
