cost,rmse,penalty,SIGMA
0.306118,0.306118,0.000000,0.600600
0.306118,0.306118,0.000000,0.600600
0.671466,0.671466,0.000000,1.560324
0.099375,0.099375,0.000000,0.944179
0.099375,0.099375,0.000000,0.944179
0.109672,0.109672,0.000000,0.826333
0.086003,0.086003,0.000000,0.894006
0.086003,0.086003,0.000000,0.894006
0.088222,0.088222,0.000000,0.874724
0.086188,0.086188,0.000000,0.888729
0.086038,0.086038,0.000000,0.891899
0.086012,0.086012,0.000000,0.893065
0.086006,0.086006,0.000000,0.893567
0.086004,0.086004,0.000000,0.893797
0.086003,0.086003,0.000000,0.893905
0.086003,0.086003,0.000000,0.893957
0.086003,0.086003,0.000000,0.893982
0.086003,0.086003,0.000000,0.893994
0.086003,0.086003,0.000000,0.894000
