date,cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI,LAMBDA,MU_Y,SIGMA_Y
20190402,0.05339966810817351,0.04860104380064598,0.004798624307527534,1.791343,-0.119525,0.422069,0.171347,0.530464,0.977666,-0.014581,0.000014
20190401,0.01968594162323815,0.017225612191622226,0.002460329431615925,1.407876,0.040878,0.183625,0.591127,0.092039,0.166033,0.065052,0.000010
20190418,0.018855860312374368,0.016382165508104705,0.0024736948042696646,1.283225,0.148069,0.258462,0.672425,0.000083,0.293215,0.016412,0.001258
20190417,0.02291949097308021,0.020183757048433,0.0027357339246472092,1.372855,0.129771,0.250165,0.665845,0.000120,0.335441,0.080082,0.000387
20190415,0.02583100761405828,0.024092049356727867,0.0017389582573304131,1.029899,0.090862,0.279474,0.690881,0.000150,0.183911,0.019457,0.005172
20190416,0.022408913841719145,0.020180014886266,0.0022288989554531437,1.226217,0.107930,0.271965,0.632577,0.000010,0.351054,0.033821,0.000245
20190419,0.020976164885957563,0.019009967886595446,0.0019661969993622222,1.116565,0.005442,0.247225,0.780167,0.000010,0.152438,0.051132,0.000468
20190405,0.03935492206146988,0.03667333972463742,0.0026815823368324604,1.105063,0.076407,0.566462,0.009154,1.032815,0.112267,-0.013288,0.000010
20190406,0.03033090952513033,0.028629990186970405,0.0017009193381599267,0.896472,0.063317,0.520275,0.081938,0.753389,0.074960,0.025556,0.000468
20190410,0.018201297388433492,0.01749381690698043,0.0007074804814530618,0.412939,0.045037,0.353114,0.585030,0.000105,0.177847,0.042534,0.000283
20190422,0.01815371588926276,0.01651132632546969,0.0016423895637930723,0.810226,0.082399,0.260330,0.860469,0.306896,0.112450,0.017303,0.000492
20190403,0.07572621853537216,0.07238630870972956,0.0033399098256425936,1.576874,-0.030801,0.597060,0.000010,0.697096,0.000010,-0.011385,0.001306
20190421,0.018041481226205636,0.01643498286349979,0.0016064983627058454,0.767327,0.077210,0.262883,0.869547,0.300013,0.177970,0.033453,0.000114
20190506,0.014601645027514036,0.013612036563126123,0.0009896084643879137,0.159340,0.054851,0.417814,0.396083,0.768435,0.066497,-0.027874,0.000015
