cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.220743,0.120743,0.100000,0.010000,0.000000,1.000000,0.610503
0.220743,0.120743,0.100000,0.010000,0.000000,1.000000,0.610503
0.220743,0.120743,0.100000,0.010000,0.000000,1.000000,0.610503
0.220743,0.120743,0.100000,0.010000,0.000000,1.000000,0.610503
0.220743,0.120743,0.100000,0.010000,0.000000,1.000000,0.610503
0.982644,0.917678,0.064966,0.395900,0.003538,0.805042,1.591748
0.296192,0.207559,0.088634,0.126050,0.001064,0.941371,0.905588
0.120652,0.025403,0.095249,0.057631,0.000437,0.975936,0.731617
0.120652,0.025403,0.095249,0.057631,0.000437,0.975936,0.731617
0.120652,0.025403,0.095249,0.057631,0.000437,0.975936,0.731617
0.120652,0.025403,0.095249,0.057631,0.000437,0.975936,0.731617
0.120652,0.025403,0.095249,0.057631,0.000437,0.975936,0.731617
0.102940,0.043273,0.059668,0.074452,-0.003002,0.772412,0.675882
0.102940,0.043273,0.059668,0.074452,-0.003002,0.772412,0.675882
0.102940,0.043273,0.059668,0.074452,-0.003002,0.772412,0.675882
0.102940,0.043273,0.059668,0.074452,-0.003002,0.772412,0.675882
0.102940,0.043273,0.059668,0.074452,-0.003002,0.772412,0.675882
0.052846,0.025915,0.026931,0.047482,0.003515,0.518924,0.710988
0.052846,0.025915,0.026931,0.047482,0.003515,0.518924,0.710988
0.052846,0.025915,0.026931,0.047482,0.003515,0.518924,0.710988
0.052846,0.025915,0.026931,0.047482,0.003515,0.518924,0.710988
0.052846,0.025915,0.026931,0.047482,0.003515,0.518924,0.710988
0.054175,0.054175,0.000000,0.000010,-0.001765,0.000010,0.783114
0.032409,0.025469,0.006939,0.024107,0.000915,0.263414,0.746503
0.032409,0.025469,0.006939,0.024107,0.000915,0.263414,0.746503
0.032409,0.025469,0.006939,0.024107,0.000915,0.263414,0.746503
0.032409,0.025469,0.006939,0.024107,0.000915,0.263414,0.746503
0.032409,0.025469,0.006939,0.024107,0.000915,0.263414,0.746503
0.022844,0.022832,0.000012,0.110011,0.001901,0.000010,0.724955
0.022844,0.022832,0.000012,0.110011,0.001901,0.000010,0.724955
0.022844,0.022832,0.000012,0.110011,0.001901,0.000010,0.724955
0.022844,0.022832,0.000012,0.110011,0.001901,0.000010,0.724955
0.022844,0.022832,0.000012,0.110011,0.001901,0.000010,0.724955
0.021338,0.021332,0.000007,0.082343,0.001370,0.000010,0.735056
0.021338,0.021332,0.000007,0.082343,0.001370,0.000010,0.735056
0.021338,0.021332,0.000007,0.082343,0.001370,0.000010,0.735056
0.021338,0.021332,0.000007,0.082343,0.001370,0.000010,0.735056
0.021338,0.021332,0.000007,0.082343,0.001370,0.000010,0.735056
0.021266,0.021258,0.000008,0.087364,0.001456,0.000128,0.733195
0.021266,0.021258,0.000008,0.087364,0.001456,0.000128,0.733195
0.021266,0.021258,0.000008,0.087364,0.001456,0.000128,0.733195
0.021266,0.021258,0.000008,0.087364,0.001456,0.000128,0.733195
0.021266,0.021258,0.000008,0.087364,0.001456,0.000128,0.733195
