cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.254045,0.154045,0.100000,0.010000,0.000000,1.000000,0.610503
0.254045,0.154045,0.100000,0.010000,0.000000,1.000000,0.610503
0.254045,0.154045,0.100000,0.010000,0.000000,1.000000,0.610503
0.254045,0.154045,0.100000,0.010000,0.000000,1.000000,0.610503
0.254045,0.154045,0.100000,0.010000,0.000000,1.000000,0.610503
0.932798,0.867851,0.064947,0.388479,0.003235,0.804961,1.574554
0.269859,0.181582,0.088277,0.127459,0.001004,0.939471,0.909692
0.128709,0.034408,0.094301,0.066153,0.000480,0.971063,0.753535
0.128709,0.034408,0.094301,0.066153,0.000480,0.971063,0.753535
0.128709,0.034408,0.094301,0.066153,0.000480,0.971063,0.753535
0.128709,0.034408,0.094301,0.066153,0.000480,0.971063,0.753535
0.128709,0.034408,0.094301,0.066153,0.000480,0.971063,0.753535
0.101037,0.040782,0.060256,0.151306,0.001913,0.776097,0.699300
0.101037,0.040782,0.060256,0.151306,0.001913,0.776097,0.699300
0.101037,0.040782,0.060256,0.151306,0.001913,0.776097,0.699300
0.101037,0.040782,0.060256,0.151306,0.001913,0.776097,0.699300
0.101037,0.040782,0.060256,0.151306,0.001913,0.776097,0.699300
0.062907,0.045272,0.017635,0.303221,0.028712,0.418749,0.704698
0.062907,0.045272,0.017635,0.303222,0.028712,0.418749,0.704698
0.062907,0.045272,0.017635,0.303221,0.028712,0.418749,0.704698
0.062907,0.045272,0.017635,0.303221,0.028712,0.418749,0.704698
0.062907,0.045272,0.017635,0.303221,0.028712,0.418749,0.704698
0.048173,0.039368,0.008805,0.268591,0.055527,0.294984,0.761947
0.048173,0.039368,0.008805,0.268591,0.055527,0.294984,0.761947
0.048173,0.039368,0.008805,0.268591,0.055527,0.294984,0.761947
0.048173,0.039368,0.008805,0.268591,0.055527,0.294984,0.761947
0.048173,0.039368,0.008805,0.268591,0.055527,0.294984,0.761947
0.042836,0.039020,0.003816,0.310367,0.067284,0.191690,0.755853
0.042836,0.039020,0.003816,0.310367,0.067284,0.191690,0.755853
0.042836,0.039020,0.003816,0.310367,0.067284,0.191690,0.755853
0.042836,0.039020,0.003816,0.310367,0.067284,0.191690,0.755853
