cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.462028,0.362028,0.100000,0.010000,0.000000,1.000000,0.610503
0.462028,0.362028,0.100000,0.010000,0.000000,1.000000,0.610503
0.462028,0.362028,0.100000,0.010000,0.000000,1.000000,0.610503
0.462028,0.362028,0.100000,0.010000,0.000000,1.000000,0.610503
0.462028,0.362028,0.100000,0.010000,0.000000,1.000000,0.610503
0.756213,0.691123,0.065090,0.430775,0.004548,0.805631,1.601783
0.168123,0.083086,0.085037,0.178895,0.001826,0.921982,1.008394
0.168123,0.083086,0.085037,0.178895,0.001826,0.921982,1.008394
0.168123,0.083086,0.085037,0.178895,0.001826,0.921982,1.008394
0.168123,0.083086,0.085037,0.178895,0.001826,0.921982,1.008394
0.168123,0.083086,0.085037,0.178895,0.001826,0.921982,1.008394
0.179986,0.128394,0.051592,0.169993,-0.016043,0.718057,0.816527
0.102033,0.033933,0.068100,0.174663,-0.006669,0.825041,0.917185
0.102033,0.033933,0.068100,0.174663,-0.006669,0.825041,0.917185
0.102033,0.033933,0.068100,0.174663,-0.006669,0.825041,0.917185
0.102033,0.033933,0.068100,0.174663,-0.006669,0.825041,0.917185
0.102033,0.033933,0.068100,0.174663,-0.006669,0.825041,0.917185
0.065293,0.026530,0.038762,0.137563,-0.007404,0.622438,0.967766
0.065293,0.026530,0.038762,0.137563,-0.007404,0.622438,0.967766
0.065293,0.026530,0.038762,0.137563,-0.007404,0.622438,0.967766
0.065293,0.026530,0.038762,0.137563,-0.007404,0.622438,0.967766
0.065293,0.026530,0.038762,0.137563,-0.007404,0.622438,0.967766
0.030011,0.028150,0.001861,0.111231,-0.001558,0.135979,0.993882
0.030011,0.028150,0.001861,0.111231,-0.001558,0.135979,0.993882
0.030011,0.028150,0.001861,0.111231,-0.001558,0.135979,0.993882
0.030011,0.028150,0.001861,0.111231,-0.001558,0.135979,0.993882
0.030011,0.028150,0.001861,0.111231,-0.001558,0.135979,0.993882
0.029159,0.029109,0.000050,0.218312,0.016158,0.000010,0.955899
0.021469,0.021006,0.000464,0.166356,0.007562,0.065982,0.974328
0.021469,0.021006,0.000464,0.166356,0.007562,0.065982,0.974328
0.021469,0.021006,0.000464,0.166356,0.007562,0.065982,0.974328
0.021469,0.021006,0.000464,0.166356,0.007562,0.065982,0.974328
0.021469,0.021006,0.000464,0.166356,0.007562,0.065982,0.974328
0.021000,0.020970,0.000030,0.168316,0.008794,0.003520,0.977027
0.021000,0.020970,0.000030,0.168316,0.008794,0.003520,0.977027
0.021000,0.020970,0.000030,0.168316,0.008794,0.003520,0.977027
0.021000,0.020970,0.000030,0.168316,0.008794,0.003520,0.977027
0.021000,0.020970,0.000030,0.168316,0.008794,0.003520,0.977027
0.020981,0.020951,0.000030,0.171084,0.009063,0.000311,0.976032
0.020981,0.020951,0.000030,0.171084,0.009063,0.000311,0.976032
0.020981,0.020951,0.000030,0.171084,0.009063,0.000311,0.976032
0.020981,0.020951,0.000030,0.171084,0.009063,0.000311,0.976032
0.020981,0.020951,0.000030,0.171084,0.009063,0.000311,0.976032
