cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.405500,0.305500,0.100000,0.010000,0.000000,1.000000,0.610503
0.405500,0.305500,0.100000,0.010000,0.000000,1.000000,0.610503
0.405500,0.305500,0.100000,0.010000,0.000000,1.000000,0.610503
0.405500,0.305500,0.100000,0.010000,0.000000,1.000000,0.610503
0.405500,0.305500,0.100000,0.010000,0.000000,1.000000,0.610503
0.801506,0.736668,0.064838,0.361322,0.003437,0.804409,1.605331
0.180811,0.094815,0.085996,0.140706,0.001279,0.927232,0.980619
0.180811,0.094815,0.085996,0.140706,0.001279,0.927232,0.980619
0.180811,0.094815,0.085996,0.140706,0.001279,0.927232,0.980619
0.180811,0.094815,0.085996,0.140706,0.001279,0.927232,0.980619
0.180811,0.094815,0.085996,0.140706,0.001279,0.927232,0.980619
0.152258,0.098021,0.054238,0.135866,-0.010348,0.736330,0.796108
0.152258,0.098021,0.054238,0.135866,-0.010348,0.736330,0.796108
0.152258,0.098021,0.054238,0.135866,-0.010348,0.736330,0.796108
0.152258,0.098021,0.054238,0.135866,-0.010348,0.736330,0.796108
0.152258,0.098021,0.054238,0.135866,-0.010348,0.736330,0.796109
0.054636,0.016498,0.038138,0.118464,-0.005609,0.617445,0.891232
0.054636,0.016498,0.038138,0.118464,-0.005609,0.617445,0.891232
0.054636,0.016498,0.038138,0.118464,-0.005609,0.617445,0.891232
0.054636,0.016498,0.038138,0.118464,-0.005609,0.617445,0.891232
0.054636,0.016498,0.038138,0.118464,-0.005609,0.617445,0.891232
0.281854,0.279858,0.001995,0.000010,0.001531,0.141259,1.198742
0.085892,0.061577,0.024315,0.087513,-0.003743,0.493023,0.971581
0.050090,0.016965,0.033125,0.108014,-0.004979,0.575438,0.918359
0.050090,0.016965,0.033125,0.108014,-0.004979,0.575438,0.918359
0.050090,0.016965,0.033125,0.108014,-0.004979,0.575438,0.918359
0.050090,0.016965,0.033125,0.108014,-0.004979,0.575438,0.918359
0.050090,0.016965,0.033125,0.108014,-0.004979,0.575438,0.918359
0.027958,0.012636,0.015322,0.133360,0.001721,0.391203,0.911900
0.027958,0.012636,0.015322,0.133360,0.001721,0.391203,0.911900
0.027958,0.012636,0.015322,0.133360,0.001721,0.391203,0.911900
0.027958,0.012636,0.015322,0.133360,0.001721,0.391203,0.911900
0.027958,0.012636,0.015322,0.133360,0.001721,0.391203,0.911900
0.014700,0.014279,0.000421,0.178049,0.016034,0.062211,0.914292
0.014700,0.014279,0.000421,0.178049,0.016034,0.062211,0.914292
0.014700,0.014279,0.000421,0.178049,0.016034,0.062211,0.914292
0.014700,0.014279,0.000421,0.178049,0.016034,0.062211,0.914292
0.014700,0.014279,0.000421,0.178049,0.016034,0.062211,0.914292
0.014712,0.014688,0.000024,0.147620,0.014965,0.000010,0.924859
0.013685,0.013559,0.000126,0.162883,0.015501,0.031209,0.919559
0.013685,0.013559,0.000126,0.162883,0.015501,0.031209,0.919559
0.013685,0.013559,0.000126,0.162883,0.015501,0.031209,0.919559
0.013685,0.013559,0.000126,0.162883,0.015501,0.031209,0.919559
0.013685,0.013559,0.000126,0.162883,0.015501,0.031209,0.919559
0.013586,0.013555,0.000032,0.167854,0.016234,0.002771,0.919459
0.013586,0.013555,0.000032,0.167854,0.016234,0.002771,0.919459
0.013586,0.013555,0.000032,0.167854,0.016234,0.002771,0.919459
0.013586,0.013555,0.000032,0.167854,0.016234,0.002771,0.919459
0.013586,0.013555,0.000032,0.167854,0.016234,0.002771,0.919459
0.013583,0.013552,0.000031,0.169136,0.016064,0.000646,0.919187
0.013583,0.013552,0.000031,0.169136,0.016064,0.000646,0.919187
0.013583,0.013552,0.000031,0.169136,0.016064,0.000646,0.919187
0.013583,0.013552,0.000031,0.169136,0.016064,0.000646,0.919187
0.013583,0.013552,0.000031,0.169136,0.016064,0.000646,0.919187
