cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.505434,0.405434,0.100000,0.010000,0.000000,1.000000,0.610503
0.505434,0.405434,0.100000,0.010000,0.000000,1.000000,0.610503
0.505434,0.405434,0.100000,0.010000,0.000000,1.000000,0.610503
0.505434,0.405434,0.100000,0.010000,0.000000,1.000000,0.610503
0.505434,0.405434,0.100000,0.010000,0.000000,1.000000,0.610503
0.700784,0.635930,0.064854,0.361599,0.003421,0.804506,1.600484
0.157426,0.073397,0.084029,0.160118,0.001461,0.916532,1.033185
0.157426,0.073397,0.084029,0.160118,0.001461,0.916532,1.033185
0.157426,0.073397,0.084029,0.160118,0.001461,0.916532,1.033185
0.157426,0.073397,0.084029,0.160118,0.001461,0.916532,1.033185
0.157426,0.073397,0.084029,0.160118,0.001461,0.916532,1.033185
0.186031,0.134221,0.051810,0.128193,-0.011921,0.719667,0.869521
0.125078,0.055726,0.069352,0.146515,-0.004241,0.832646,0.963446
0.125078,0.055726,0.069352,0.146515,-0.004241,0.832646,0.963446
0.125078,0.055726,0.069352,0.146515,-0.004241,0.832646,0.963446
0.125078,0.055726,0.069352,0.146515,-0.004241,0.832646,0.963446
0.125078,0.055726,0.069352,0.146515,-0.004241,0.832646,0.963446
0.079127,0.044511,0.034617,0.087437,-0.011230,0.588283,1.007783
0.079127,0.044511,0.034617,0.087437,-0.011230,0.588283,1.007783
0.079127,0.044511,0.034617,0.087437,-0.011230,0.588283,1.007783
0.079127,0.044511,0.034617,0.087437,-0.011230,0.588283,1.007783
0.079127,0.044511,0.034617,0.087437,-0.011230,0.588283,1.007783
0.052081,0.051937,0.000144,0.000010,-0.021902,0.037302,1.047509
0.052081,0.051937,0.000144,0.000010,-0.021902,0.037302,1.047509
0.052081,0.051937,0.000144,0.000010,-0.021902,0.037302,1.047509
0.052081,0.051937,0.000144,0.000010,-0.021902,0.037302,1.047509
0.052081,0.051937,0.000144,0.000010,-0.021902,0.037302,1.047509
0.042670,0.042662,0.000008,0.076973,-0.013618,0.000608,1.010291
0.042670,0.042662,0.000008,0.076973,-0.013618,0.000608,1.010291
0.042670,0.042662,0.000008,0.076973,-0.013618,0.000608,1.010291
0.042670,0.042662,0.000008,0.076973,-0.013618,0.000608,1.010291
0.042670,0.042662,0.000008,0.076973,-0.013618,0.000608,1.010291
0.042136,0.042130,0.000006,0.060446,-0.015238,0.000582,1.018292
0.042136,0.042130,0.000006,0.060446,-0.015238,0.000582,1.018292
0.042136,0.042130,0.000006,0.060446,-0.015238,0.000582,1.018292
0.042136,0.042130,0.000006,0.060446,-0.015238,0.000582,1.018292
0.042136,0.042130,0.000006,0.060446,-0.015238,0.000582,1.018292
0.042120,0.042114,0.000006,0.062823,-0.014698,0.000053,1.017107
0.042120,0.042114,0.000006,0.062823,-0.014698,0.000053,1.017107
0.042120,0.042114,0.000006,0.062823,-0.014698,0.000053,1.017107
0.042120,0.042114,0.000006,0.062823,-0.014698,0.000053,1.017107
0.042120,0.042114,0.000006,0.062823,-0.014698,0.000053,1.017107
