cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.478224,0.378224,0.100000,0.010000,0.000000,1.000000,0.610503
0.478224,0.378224,0.100000,0.010000,0.000000,1.000000,0.610503
0.478224,0.378224,0.100000,0.010000,0.000000,1.000000,0.610503
0.478224,0.378224,0.100000,0.010000,0.000000,1.000000,0.610503
0.478224,0.378224,0.100000,0.010000,0.000000,1.000000,0.610503
0.743733,0.678597,0.065136,0.441894,0.004531,0.805857,1.602532
0.161612,0.076861,0.084751,0.187046,0.001857,0.920415,1.017164
0.161612,0.076861,0.084751,0.187046,0.001857,0.920415,1.017164
0.161612,0.076861,0.084751,0.187046,0.001857,0.920415,1.017164
0.161612,0.076861,0.084751,0.187046,0.001857,0.920415,1.017164
0.161612,0.076861,0.084751,0.187046,0.001857,0.920415,1.017164
0.190066,0.138988,0.051078,0.179730,-0.016280,0.714444,0.818768
0.099524,0.030868,0.068656,0.183777,-0.006247,0.828383,0.928517
0.099524,0.030868,0.068656,0.183777,-0.006247,0.828383,0.928517
0.099524,0.030868,0.068656,0.183777,-0.006247,0.828383,0.928517
0.099524,0.030868,0.068656,0.183777,-0.006247,0.828383,0.928517
0.099524,0.030868,0.068656,0.183777,-0.006247,0.828383,0.928517
0.063533,0.023354,0.040179,0.157165,-0.005233,0.633675,0.982097
0.063533,0.023354,0.040179,0.157165,-0.005233,0.633675,0.982097
0.063533,0.023354,0.040179,0.157165,-0.005233,0.633675,0.982097
0.063533,0.023354,0.040179,0.157165,-0.005233,0.633675,0.982097
0.063533,0.023354,0.040179,0.157165,-0.005233,0.633675,0.982097
0.025585,0.020165,0.005421,0.168286,0.004858,0.232214,0.998749
0.025585,0.020165,0.005421,0.168286,0.004858,0.232214,0.998749
0.025585,0.020165,0.005421,0.168286,0.004858,0.232214,0.998749
0.025585,0.020165,0.005421,0.168286,0.004858,0.232214,0.998749
0.025585,0.020165,0.005421,0.168286,0.004858,0.232214,0.998749
0.029394,0.029305,0.000089,0.286407,0.025698,0.000010,0.968799
0.019689,0.017958,0.001731,0.220472,0.014065,0.129626,0.985517
0.019689,0.017958,0.001731,0.220472,0.014065,0.129626,0.985517
0.019689,0.017958,0.001731,0.220472,0.014065,0.129626,0.985517
0.019689,0.017958,0.001731,0.220472,0.014065,0.129626,0.985517
0.019689,0.017958,0.001731,0.220472,0.014065,0.129626,0.985517
0.017520,0.017469,0.000051,0.220066,0.017236,0.000010,0.995993
0.017520,0.017469,0.000051,0.220066,0.017236,0.000010,0.995993
0.017520,0.017469,0.000051,0.220066,0.017236,0.000010,0.995993
0.017520,0.017469,0.000051,0.220066,0.017236,0.000010,0.995993
0.017520,0.017469,0.000051,0.220066,0.017236,0.000010,0.995993
0.017226,0.017142,0.000084,0.225936,0.017378,0.017265,0.992465
0.017226,0.017142,0.000084,0.225936,0.017378,0.017265,0.992465
0.017226,0.017142,0.000084,0.225936,0.017378,0.017265,0.992465
0.017226,0.017142,0.000084,0.225936,0.017378,0.017265,0.992465
0.017226,0.017142,0.000084,0.225936,0.017378,0.017265,0.992465
0.017199,0.017142,0.000057,0.227986,0.017606,0.004219,0.992683
0.017199,0.017142,0.000057,0.227986,0.017606,0.004219,0.992683
0.017199,0.017142,0.000057,0.227986,0.017606,0.004219,0.992683
0.017199,0.017142,0.000057,0.227986,0.017606,0.004219,0.992683
0.017199,0.017142,0.000057,0.227986,0.017606,0.004219,0.992683
0.017198,0.017142,0.000055,0.228652,0.017401,0.000523,0.992662
0.017198,0.017142,0.000055,0.228652,0.017401,0.000523,0.992662
0.017198,0.017142,0.000055,0.228652,0.017401,0.000523,0.992662
0.017198,0.017142,0.000055,0.228652,0.017401,0.000523,0.992662
0.017198,0.017142,0.000055,0.228652,0.017401,0.000523,0.992662
