cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.161303,0.061303,0.100000,0.010000,0.000000,1.000000,0.610503
0.161303,0.061303,0.100000,0.010000,0.000000,1.000000,0.610503
0.161303,0.061303,0.100000,0.010000,0.000000,1.000000,0.610503
0.161303,0.061303,0.100000,0.010000,0.000000,1.000000,0.610503
0.161303,0.061303,0.100000,0.010000,0.000000,1.000000,0.610503
99.499990,99.436384,0.063606,0.000010,-0.001089,0.797532,0.000010
0.134539,0.038547,0.095992,0.009001,-0.000109,0.979753,0.549454
0.134539,0.038547,0.095992,0.009001,-0.000109,0.979753,0.549454
0.134539,0.038547,0.095992,0.009001,-0.000109,0.979753,0.549454
0.134539,0.038547,0.095992,0.009001,-0.000109,0.979753,0.549454
0.134539,0.038547,0.095992,0.009001,-0.000109,0.979753,0.549454
0.087751,0.030958,0.056794,0.128790,0.000964,0.753507,0.519025
0.087751,0.030958,0.056794,0.128790,0.000964,0.753507,0.519025
0.087751,0.030958,0.056794,0.128790,0.000964,0.753507,0.519025
0.087751,0.030958,0.056794,0.128790,0.000964,0.753507,0.519025
0.087751,0.030958,0.056794,0.128790,0.000964,0.753507,0.519025
0.049614,0.033143,0.016471,0.233261,0.049305,0.404872,0.529361
0.049614,0.033143,0.016471,0.233261,0.049305,0.404872,0.529361
0.049614,0.033143,0.016471,0.233261,0.049305,0.404872,0.529361
0.049614,0.033143,0.016471,0.233261,0.049305,0.404872,0.529361
0.049614,0.033143,0.016471,0.233261,0.049305,0.404872,0.529361
0.045250,0.039884,0.005366,0.222073,0.091463,0.228764,0.572049
0.045250,0.039884,0.005366,0.222073,0.091463,0.228764,0.572049
0.045250,0.039884,0.005366,0.222073,0.091463,0.228764,0.572049
0.045250,0.039884,0.005366,0.222073,0.091463,0.228764,0.572049
0.045250,0.039884,0.005366,0.222073,0.091463,0.228764,0.572049
0.037899,0.037418,0.000481,0.295897,0.126647,0.048301,0.560585
0.037899,0.037418,0.000481,0.295897,0.126647,0.048301,0.560585
0.037899,0.037418,0.000481,0.295897,0.126647,0.048301,0.560585
0.037899,0.037418,0.000481,0.295897,0.126647,0.048301,0.560585
0.037899,0.037418,0.000481,0.295897,0.126647,0.048301,0.560585
0.037824,0.037526,0.000299,0.303195,0.134024,0.016425,0.561702
0.037824,0.037526,0.000299,0.303195,0.134024,0.016425,0.561702
0.037824,0.037526,0.000299,0.303195,0.134024,0.016425,0.561702
0.037824,0.037526,0.000299,0.303195,0.134024,0.016425,0.561702
0.037824,0.037526,0.000299,0.303195,0.134024,0.016425,0.561702
0.037777,0.037489,0.000288,0.310157,0.137195,0.005671,0.559796
0.037777,0.037489,0.000288,0.310157,0.137195,0.005671,0.559796
0.037777,0.037489,0.000288,0.310157,0.137195,0.005671,0.559796
0.037777,0.037489,0.000288,0.310157,0.137195,0.005671,0.559796
0.037777,0.037489,0.000288,0.310157,0.137195,0.005671,0.559796
0.037771,0.037477,0.000294,0.312195,0.140228,0.000010,0.559598
0.037771,0.037477,0.000294,0.312195,0.140228,0.000010,0.559598
0.037771,0.037477,0.000294,0.312195,0.140228,0.000010,0.559598
0.037771,0.037477,0.000294,0.312195,0.140228,0.000010,0.559598
0.037771,0.037477,0.000294,0.312195,0.140228,0.000010,0.559598
0.037763,0.037459,0.000304,0.312603,0.143727,0.000010,0.559372
0.037763,0.037459,0.000304,0.312603,0.143727,0.000010,0.559372
0.037763,0.037459,0.000304,0.312603,0.143727,0.000010,0.559372
0.037763,0.037459,0.000304,0.312603,0.143727,0.000010,0.559372
0.037763,0.037459,0.000304,0.312603,0.143727,0.000010,0.559372
0.037699,0.037329,0.000369,0.315476,0.164196,0.000010,0.557881
0.037699,0.037329,0.000369,0.315476,0.164196,0.000010,0.557881
0.037699,0.037329,0.000369,0.315476,0.164196,0.000010,0.557881
0.037699,0.037329,0.000369,0.315476,0.164196,0.000010,0.557881
0.037699,0.037329,0.000369,0.315476,0.164196,0.000010,0.557881
0.035814,0.034411,0.001402,0.344864,0.358230,0.000010,0.543088
0.035814,0.034411,0.001402,0.344864,0.358230,0.000010,0.543088
0.035814,0.034411,0.001402,0.344864,0.358230,0.000010,0.543088
0.035814,0.034411,0.001402,0.344864,0.358230,0.000010,0.543088
0.035814,0.034411,0.001402,0.344864,0.358230,0.000010,0.543088
62.231242,61.708437,0.522806,1.335590,7.163514,0.280408,0.000010
0.153425,0.142359,0.011066,0.443937,1.038758,0.028050,0.488780
0.036183,0.034239,0.001944,0.354771,0.426283,0.002814,0.537657
0.035765,0.034242,0.001523,0.347230,0.374484,0.000680,0.541791
0.035765,0.034242,0.001523,0.347230,0.374484,0.000680,0.541791
0.035765,0.034242,0.001523,0.347230,0.374484,0.000680,0.541791
0.035765,0.034242,0.001523,0.347230,0.374484,0.000680,0.541791
0.035765,0.034242,0.001523,0.347230,0.374484,0.000680,0.541791
0.035515,0.033185,0.002329,0.331163,0.405781,0.075703,0.538745
0.035515,0.033185,0.002329,0.331163,0.405781,0.075703,0.538745
0.035515,0.033185,0.002329,0.331163,0.405781,0.075703,0.538745
