cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.351182,0.251182,0.100000,0.010000,0.000000,1.000000,0.610503
0.351182,0.251182,0.100000,0.010000,0.000000,1.000000,0.610503
0.351182,0.251182,0.100000,0.010000,0.000000,1.000000,0.610503
0.351182,0.251182,0.100000,0.010000,0.000000,1.000000,0.610503
0.351182,0.251182,0.100000,0.010000,0.000000,1.000000,0.610503
0.856899,0.791962,0.064936,0.386328,0.003916,0.804903,1.599947
0.217019,0.130119,0.086899,0.140992,0.001363,0.932091,0.954909
0.217019,0.130119,0.086899,0.140992,0.001363,0.932091,0.954909
0.217019,0.130119,0.086899,0.140992,0.001363,0.932091,0.954909
0.217019,0.130119,0.086899,0.140992,0.001363,0.932091,0.954909
0.217019,0.130120,0.086899,0.140992,0.001363,0.932091,0.954909
0.113681,0.059797,0.053883,0.133512,-0.012053,0.733922,0.785156
0.113681,0.059797,0.053883,0.133512,-0.012053,0.733922,0.785156
0.113681,0.059797,0.053883,0.133512,-0.012053,0.733922,0.785156
0.113681,0.059797,0.053883,0.133512,-0.012053,0.733922,0.785156
0.113681,0.059797,0.053883,0.133512,-0.012053,0.733922,0.785156
0.070942,0.034973,0.035969,0.099561,-0.007965,0.599651,0.872650
0.070942,0.034973,0.035969,0.099561,-0.007965,0.599651,0.872650
0.070942,0.034973,0.035969,0.099561,-0.007965,0.599651,0.872650
0.070942,0.034973,0.035969,0.099561,-0.007965,0.599651,0.872650
0.070942,0.034973,0.035969,0.099561,-0.007965,0.599651,0.872650
0.042740,0.026318,0.016422,0.114693,-0.002045,0.405077,0.853933
0.042740,0.026318,0.016422,0.114693,-0.002045,0.405077,0.853933
0.042740,0.026318,0.016422,0.114693,-0.002045,0.405077,0.853933
0.042740,0.026318,0.016422,0.114693,-0.002045,0.405077,0.853933
0.042740,0.026318,0.016422,0.114693,-0.002045,0.405077,0.853933
0.027121,0.027109,0.000012,0.097015,0.007591,0.004614,0.872495
0.027121,0.027109,0.000012,0.097015,0.007591,0.004614,0.872495
0.027121,0.027109,0.000012,0.097015,0.007591,0.004614,0.872495
0.027121,0.027109,0.000012,0.097015,0.007591,0.004614,0.872495
0.027121,0.027109,0.000012,0.097015,0.007591,0.004614,0.872495
0.026707,0.026687,0.000020,0.136764,0.012126,0.000010,0.857276
0.025806,0.025790,0.000016,0.118817,0.010079,0.002089,0.864148
0.025806,0.025790,0.000016,0.118817,0.010079,0.002089,0.864148
0.025806,0.025790,0.000016,0.118817,0.010079,0.002089,0.864148
0.025806,0.025790,0.000016,0.118817,0.010079,0.002089,0.864148
0.025806,0.025790,0.000016,0.118817,0.010079,0.002089,0.864148
