cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.282422,0.182422,0.100000,0.010000,0.000000,1.000000,0.610503
0.282422,0.182422,0.100000,0.010000,0.000000,1.000000,0.610503
0.282422,0.182422,0.100000,0.010000,0.000000,1.000000,0.610503
0.282422,0.182422,0.100000,0.010000,0.000000,1.000000,0.610503
0.282422,0.182422,0.100000,0.010000,0.000000,1.000000,0.610503
0.918089,0.853228,0.064860,0.366588,0.003494,0.804523,1.596160
0.251488,0.163617,0.087871,0.124355,0.001120,0.937312,0.926596
0.116454,0.023182,0.093273,0.072479,0.000612,0.965750,0.783202
0.116454,0.023182,0.093273,0.072479,0.000612,0.965750,0.783202
0.116454,0.023182,0.093273,0.072479,0.000612,0.965750,0.783202
0.116454,0.023182,0.093273,0.072479,0.000612,0.965750,0.783202
0.116454,0.023182,0.093273,0.072479,0.000612,0.965750,0.783202
0.108943,0.049471,0.059472,0.129591,0.001879,0.771069,0.721032
0.108943,0.049471,0.059472,0.129591,0.001879,0.771069,0.721032
0.108943,0.049471,0.059472,0.129591,0.001879,0.771069,0.721032
0.108943,0.049471,0.059472,0.129591,0.001879,0.771070,0.721032
0.108943,0.049471,0.059472,0.129591,0.001879,0.771069,0.721032
0.058306,0.034725,0.023580,0.191106,0.022655,0.485164,0.747345
0.058306,0.034725,0.023580,0.191106,0.022655,0.485164,0.747345
0.058306,0.034725,0.023580,0.191106,0.022655,0.485164,0.747345
0.058306,0.034725,0.023580,0.191106,0.022655,0.485164,0.747345
0.058306,0.034725,0.023580,0.191106,0.022655,0.485164,0.747345
0.070518,0.069445,0.001073,0.125236,0.065962,0.100679,0.857135
0.037763,0.027721,0.010041,0.162157,0.041688,0.316188,0.795596
0.037763,0.027721,0.010041,0.162157,0.041688,0.316188,0.795596
0.037763,0.027721,0.010041,0.162157,0.041688,0.316188,0.795596
0.037763,0.027721,0.010041,0.162157,0.041688,0.316188,0.795596
0.037763,0.027721,0.010041,0.162157,0.041688,0.316188,0.795597
0.029499,0.027270,0.002229,0.197442,0.057038,0.146900,0.792369
0.029499,0.027270,0.002229,0.197442,0.057038,0.146900,0.792369
0.029499,0.027270,0.002229,0.197442,0.057038,0.146900,0.792369
0.029499,0.027270,0.002229,0.197442,0.057038,0.146900,0.792369
0.029499,0.027270,0.002229,0.197442,0.057038,0.146900,0.792369
0.027987,0.027895,0.000092,0.211894,0.068855,0.000010,0.798293
0.027987,0.027895,0.000092,0.211894,0.068855,0.000010,0.798293
0.027987,0.027895,0.000092,0.211894,0.068855,0.000010,0.798293
0.027987,0.027895,0.000092,0.211894,0.068855,0.000010,0.798293
0.027987,0.027895,0.000092,0.211894,0.068855,0.000010,0.798293
0.027671,0.027563,0.000109,0.223268,0.067603,0.011450,0.792446
0.027671,0.027563,0.000109,0.223268,0.067603,0.011450,0.792446
0.027671,0.027563,0.000109,0.223268,0.067603,0.011450,0.792446
0.027671,0.027563,0.000109,0.223268,0.067603,0.011450,0.792446
0.027671,0.027563,0.000109,0.223268,0.067603,0.011450,0.792446
0.027627,0.027532,0.000095,0.221725,0.067382,0.001778,0.793831
0.027627,0.027532,0.000095,0.221725,0.067382,0.001778,0.793831
0.027627,0.027532,0.000095,0.221725,0.067382,0.001778,0.793831
0.027627,0.027532,0.000095,0.221725,0.067382,0.001778,0.793831
0.027627,0.027532,0.000095,0.221725,0.067382,0.001778,0.793831
0.027626,0.027532,0.000093,0.221674,0.066381,0.000672,0.793865
0.027626,0.027532,0.000093,0.221674,0.066381,0.000672,0.793865
0.027626,0.027532,0.000093,0.221674,0.066382,0.000672,0.793865
0.027626,0.027532,0.000093,0.221674,0.066381,0.000672,0.793865
0.027626,0.027532,0.000093,0.221674,0.066381,0.000672,0.793865
0.027619,0.027534,0.000084,0.220308,0.059851,0.000010,0.794027
0.027619,0.027534,0.000084,0.220308,0.059851,0.000010,0.794027
0.027619,0.027534,0.000084,0.220308,0.059851,0.000010,0.794027
0.027619,0.027534,0.000084,0.220308,0.059851,0.000010,0.794027
0.027619,0.027534,0.000084,0.220308,0.059851,0.000010,0.794027
0.027592,0.027539,0.000053,0.213461,0.027862,0.000010,0.794608
0.027592,0.027539,0.000053,0.213461,0.027862,0.000010,0.794608
0.027592,0.027539,0.000053,0.213461,0.027862,0.000010,0.794608
0.027592,0.027539,0.000053,0.213461,0.027862,0.000010,0.794608
0.027592,0.027539,0.000053,0.213461,0.027862,0.000010,0.794608
0.027584,0.027541,0.000043,0.206565,-0.008023,0.000010,0.794840
0.027584,0.027541,0.000043,0.206565,-0.008023,0.000010,0.794840
0.027584,0.027541,0.000043,0.206565,-0.008023,0.000010,0.794840
0.027584,0.027541,0.000043,0.206565,-0.008023,0.000010,0.794840
0.027584,0.027541,0.000043,0.206565,-0.008023,0.000010,0.794840
0.027581,0.027538,0.000043,0.208504,-0.000984,0.000076,0.794443
0.027581,0.027538,0.000043,0.208504,-0.000984,0.000076,0.794443
0.027581,0.027538,0.000043,0.208504,-0.000984,0.000076,0.794443
0.027581,0.027538,0.000043,0.208504,-0.000984,0.000076,0.794443
0.027581,0.027538,0.000043,0.208504,-0.000984,0.000076,0.794443
