cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.464572,0.364572,0.100000,0.010000,0.000000,1.000000,0.610503
0.464572,0.364572,0.100000,0.010000,0.000000,1.000000,0.610503
0.464572,0.364572,0.100000,0.010000,0.000000,1.000000,0.610503
0.464572,0.364572,0.100000,0.010000,0.000000,1.000000,0.610503
0.464572,0.364572,0.100000,0.010000,0.000000,1.000000,0.610503
0.746309,0.681386,0.064922,0.383121,0.003712,0.804832,1.605621
0.156754,0.071833,0.084921,0.160295,0.001495,0.921386,1.011340
0.156754,0.071833,0.084921,0.160295,0.001495,0.921386,1.011340
0.156754,0.071833,0.084921,0.160295,0.001495,0.921386,1.011340
0.156754,0.071833,0.084921,0.160295,0.001495,0.921386,1.011340
0.156754,0.071833,0.084921,0.160295,0.001495,0.921386,1.011341
0.189882,0.136745,0.053137,0.156617,-0.011049,0.728778,0.812900
0.095340,0.025275,0.070064,0.158681,-0.004008,0.836892,0.924288
0.095340,0.025275,0.070064,0.158681,-0.004008,0.836892,0.924288
0.095340,0.025275,0.070064,0.158681,-0.004008,0.836892,0.924288
0.095340,0.025275,0.070064,0.158681,-0.004008,0.836892,0.924288
0.095339,0.025275,0.070064,0.158681,-0.004008,0.836892,0.924288
0.064018,0.021340,0.042679,0.149052,0.000890,0.653118,0.972017
0.064018,0.021340,0.042679,0.149052,0.000890,0.653118,0.972017
0.064018,0.021340,0.042679,0.149052,0.000890,0.653118,0.972017
0.064018,0.021340,0.042679,0.149052,0.000890,0.653118,0.972017
0.064018,0.021340,0.042679,0.149052,0.000890,0.653118,0.972017
0.026573,0.016423,0.010150,0.195589,0.015997,0.317945,0.971149
0.026573,0.016423,0.010150,0.195589,0.015997,0.317945,0.971149
0.026573,0.016423,0.010150,0.195589,0.015997,0.317945,0.971149
0.026573,0.016423,0.010150,0.195589,0.015997,0.317945,0.971149
0.026573,0.016423,0.010150,0.195589,0.015997,0.317945,0.971149
0.017319,0.017219,0.000100,0.237530,0.032321,0.018093,0.979690
0.017319,0.017219,0.000100,0.237530,0.032321,0.018093,0.979690
0.017319,0.017219,0.000100,0.237530,0.032321,0.018093,0.979690
0.017319,0.017219,0.000100,0.237530,0.032321,0.018093,0.979690
0.017319,0.017219,0.000100,0.237530,0.032321,0.018093,0.979690
0.017595,0.017503,0.000092,0.255700,0.033579,0.012466,0.974407
0.017230,0.017134,0.000096,0.243527,0.032736,0.016236,0.977947
0.017230,0.017134,0.000096,0.243527,0.032736,0.016236,0.977947
0.017230,0.017134,0.000096,0.243527,0.032736,0.016236,0.977947
0.017230,0.017134,0.000096,0.243527,0.032736,0.016236,0.977947
0.017230,0.017134,0.000096,0.243527,0.032736,0.016236,0.977947
0.017206,0.017135,0.000072,0.246734,0.032848,0.000010,0.978080
0.017206,0.017135,0.000072,0.246734,0.032848,0.000010,0.978080
0.017206,0.017135,0.000072,0.246734,0.032848,0.000010,0.978080
0.017206,0.017135,0.000072,0.246734,0.032848,0.000010,0.978080
0.017206,0.017135,0.000072,0.246734,0.032848,0.000010,0.978080
