cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.184851,0.084851,0.100000,0.010000,0.000000,1.000000,0.610503
0.184851,0.084851,0.100000,0.010000,0.000000,1.000000,0.610503
0.184851,0.084851,0.100000,0.010000,0.000000,1.000000,0.610503
0.184851,0.084851,0.100000,0.010000,0.000000,1.000000,0.610503
0.184851,0.084851,0.100000,0.010000,0.000000,1.000000,0.610503
0.811797,0.746943,0.064853,0.352407,0.003077,0.804543,1.370258
0.259597,0.169842,0.089755,0.102259,0.000829,0.947336,0.815213
0.150686,0.054467,0.096218,0.043461,0.000301,0.980900,0.684748
0.150686,0.054467,0.096218,0.043461,0.000301,0.980900,0.684748
0.150686,0.054467,0.096218,0.043461,0.000301,0.980900,0.684748
0.150686,0.054467,0.096218,0.043461,0.000301,0.980900,0.684748
0.150686,0.054467,0.096218,0.043461,0.000301,0.980900,0.684748
0.105576,0.045231,0.060346,0.146373,0.002230,0.776686,0.633223
0.105576,0.045231,0.060346,0.146373,0.002230,0.776686,0.633223
0.105576,0.045231,0.060346,0.146373,0.002230,0.776686,0.633223
0.105576,0.045231,0.060346,0.146373,0.002230,0.776686,0.633223
0.105576,0.045231,0.060346,0.146373,0.002230,0.776686,0.633223
0.085601,0.069146,0.016454,0.350197,0.040020,0.403929,0.594603
0.085601,0.069146,0.016454,0.350198,0.040020,0.403929,0.594603
0.085601,0.069146,0.016454,0.350197,0.040020,0.403929,0.594603
0.085601,0.069146,0.016454,0.350197,0.040020,0.403929,0.594603
0.085601,0.069146,0.016454,0.350197,0.040020,0.403929,0.594603
0.067316,0.050280,0.017035,0.288111,0.067055,0.411187,0.637171
0.067316,0.050280,0.017035,0.288111,0.067055,0.411187,0.637171
0.067316,0.050280,0.017035,0.288111,0.067055,0.411187,0.637171
0.067316,0.050280,0.017035,0.288111,0.067055,0.411187,0.637171
0.067316,0.050280,0.017035,0.288111,0.067055,0.411187,0.637171
0.061440,0.053083,0.008357,0.286900,0.119567,0.285154,0.670143
0.061440,0.053083,0.008357,0.286901,0.119567,0.285154,0.670143
0.061440,0.053083,0.008357,0.286900,0.119567,0.285154,0.670143
0.061440,0.053083,0.008357,0.286900,0.119567,0.285154,0.670143
