cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.210027,0.110027,0.100000,0.010000,0.000000,1.000000,0.610503
0.210027,0.110027,0.100000,0.010000,0.000000,1.000000,0.610503
0.210027,0.110027,0.100000,0.010000,0.000000,1.000000,0.610503
0.210027,0.110027,0.100000,0.010000,0.000000,1.000000,0.610503
0.210027,0.110027,0.100000,0.010000,0.000000,1.000000,0.610503
0.654539,0.589590,0.064949,0.368489,0.004156,0.805064,1.200573
0.233080,0.143255,0.089825,0.106181,0.001115,0.947699,0.768817
0.179827,0.084256,0.095571,0.051211,0.000478,0.977591,0.678336
0.179827,0.084256,0.095571,0.051211,0.000478,0.977591,0.678336
0.179827,0.084256,0.095571,0.051211,0.000478,0.977591,0.678336
0.179827,0.084256,0.095571,0.051211,0.000478,0.977591,0.678336
0.179827,0.084256,0.095571,0.051211,0.000478,0.977591,0.678336
0.130744,0.071780,0.058964,0.191400,0.007413,0.767636,0.618520
0.130744,0.071780,0.058964,0.191400,0.007413,0.767636,0.618520
0.130744,0.071780,0.058964,0.191400,0.007413,0.767636,0.618520
0.130744,0.071780,0.058964,0.191400,0.007413,0.767636,0.618520
0.130744,0.071780,0.058964,0.191400,0.007413,0.767636,0.618520
0.111571,0.092616,0.018955,0.459073,0.091268,0.431984,0.560123
0.111571,0.092616,0.018955,0.459073,0.091268,0.431984,0.560123
0.111571,0.092616,0.018955,0.459073,0.091268,0.431984,0.560123
0.111571,0.092616,0.018955,0.459073,0.091268,0.431984,0.560123
0.111571,0.092616,0.018955,0.459073,0.091268,0.431984,0.560123
0.090381,0.066724,0.023657,0.425016,0.152848,0.482107,0.599559
0.090381,0.066724,0.023657,0.425016,0.152848,0.482107,0.599559
0.090381,0.066724,0.023657,0.425016,0.152848,0.482107,0.599559
0.090381,0.066724,0.023657,0.425016,0.152848,0.482108,0.599559
0.090381,0.066724,0.023657,0.425016,0.152848,0.482107,0.599559
0.080116,0.059473,0.020643,0.528135,0.317619,0.439950,0.608310
0.080116,0.059473,0.020643,0.528135,0.317619,0.439950,0.608310
0.080116,0.059473,0.020643,0.528135,0.317619,0.439950,0.608310
0.080116,0.059473,0.020643,0.528135,0.317619,0.439950,0.608310
0.080116,0.059473,0.020643,0.528135,0.317619,0.439950,0.608310
0.067547,0.052883,0.014664,0.634774,0.400359,0.355783,0.583856
0.067547,0.052883,0.014664,0.634774,0.400359,0.355783,0.583856
0.067547,0.052883,0.014664,0.634774,0.400359,0.355783,0.583856
0.067547,0.052883,0.014664,0.634774,0.400359,0.355783,0.583856
0.067547,0.052883,0.014664,0.634774,0.400359,0.355783,0.583856
0.053350,0.045676,0.007674,0.967485,0.591885,0.179847,0.478800
0.053350,0.045676,0.007674,0.967485,0.591885,0.179847,0.478800
0.053350,0.045676,0.007674,0.967485,0.591885,0.179847,0.478800
0.053350,0.045676,0.007674,0.967485,0.591885,0.179847,0.478800
0.053350,0.045676,0.007674,0.967485,0.591885,0.179847,0.478800
0.117034,0.112565,0.004468,1.047857,0.434396,0.121796,0.407206
0.047303,0.040545,0.006758,0.987660,0.552353,0.165275,0.460829
0.047303,0.040545,0.006758,0.987660,0.552353,0.165275,0.460829
0.047303,0.040545,0.006758,0.987660,0.552353,0.165275,0.460829
0.047303,0.040545,0.006758,0.987660,0.552353,0.165275,0.460829
0.047303,0.040545,0.006758,0.987660,0.552353,0.165275,0.460829
0.046119,0.037994,0.008125,0.945630,0.550180,0.205025,0.472917
0.046119,0.037994,0.008125,0.945630,0.550180,0.205025,0.472917
0.046119,0.037994,0.008125,0.945630,0.550180,0.205025,0.472917
0.046119,0.037994,0.008125,0.945630,0.550180,0.205025,0.472917
0.046119,0.037994,0.008125,0.945630,0.550180,0.205025,0.472917
0.045950,0.037037,0.008913,0.932926,0.544621,0.225319,0.472390
0.045950,0.037037,0.008913,0.932926,0.544621,0.225319,0.472390
0.045950,0.037037,0.008913,0.932926,0.544621,0.225319,0.472390
0.045950,0.037037,0.008913,0.932926,0.544621,0.225319,0.472390
0.045950,0.037037,0.008913,0.932926,0.544621,0.225319,0.472390
0.045864,0.036545,0.009320,0.920172,0.539526,0.235839,0.472679
0.045864,0.036545,0.009320,0.920172,0.539526,0.235839,0.472679
0.045864,0.036545,0.009320,0.920172,0.539526,0.235839,0.472679
0.045864,0.036545,0.009320,0.920172,0.539526,0.235839,0.472679
0.045864,0.036545,0.009320,0.920172,0.539526,0.235839,0.472679
0.045847,0.036313,0.009534,0.909765,0.538142,0.241037,0.474270
0.045847,0.036313,0.009534,0.909765,0.538142,0.241037,0.474270
0.045847,0.036313,0.009534,0.909765,0.538142,0.241037,0.474270
0.045847,0.036313,0.009534,0.909765,0.538142,0.241037,0.474270
0.045847,0.036313,0.009534,0.909765,0.538142,0.241037,0.474270
0.045822,0.036148,0.009674,0.897781,0.539413,0.244093,0.475107
0.045822,0.036148,0.009674,0.897781,0.539413,0.244093,0.475107
0.045822,0.036148,0.009674,0.897781,0.539413,0.244093,0.475107
0.045822,0.036148,0.009674,0.897781,0.539413,0.244093,0.475107
0.045822,0.036148,0.009674,0.897781,0.539413,0.244093,0.475107
0.045748,0.035817,0.009931,0.860248,0.548659,0.248610,0.477169
0.045748,0.035817,0.009931,0.860248,0.548659,0.248610,0.477169
0.045748,0.035817,0.009931,0.860248,0.548659,0.248610,0.477169
0.045748,0.035817,0.009931,0.860248,0.548659,0.248610,0.477169
0.045748,0.035817,0.009931,0.860248,0.548659,0.248610,0.477169
0.045649,0.035657,0.009992,0.815272,0.566881,0.247253,0.478731
0.045649,0.035657,0.009992,0.815272,0.566881,0.247253,0.478731
0.045649,0.035657,0.009992,0.815272,0.566881,0.247253,0.478731
0.045649,0.035657,0.009992,0.815272,0.566881,0.247253,0.478731
0.045649,0.035657,0.009992,0.815272,0.566881,0.247253,0.478731
0.045428,0.035769,0.009659,0.751307,0.605865,0.232900,0.479540
0.045428,0.035769,0.009659,0.751307,0.605865,0.232900,0.479540
0.045428,0.035769,0.009659,0.751307,0.605865,0.232900,0.479540
0.045428,0.035769,0.009659,0.751307,0.605865,0.232901,0.479540
0.045428,0.035769,0.009659,0.751307,0.605865,0.232900,0.479540
0.044873,0.036347,0.008525,0.662572,0.690764,0.182069,0.477318
0.044873,0.036347,0.008525,0.662572,0.690764,0.182069,0.477318
0.044873,0.036347,0.008525,0.662572,0.690764,0.182069,0.477318
0.044873,0.036347,0.008525,0.662572,0.690764,0.182069,0.477318
0.044873,0.036347,0.008525,0.662572,0.690764,0.182069,0.477318
0.044797,0.037041,0.007756,0.611894,0.766769,0.122553,0.474385
0.044797,0.037041,0.007756,0.611894,0.766769,0.122553,0.474385
0.044797,0.037041,0.007756,0.611894,0.766769,0.122553,0.474385
0.044797,0.037041,0.007756,0.611894,0.766769,0.122553,0.474385
0.044797,0.037041,0.007756,0.611894,0.766769,0.122553,0.474385
0.045702,0.037111,0.008591,0.441367,0.899523,0.055199,0.478011
0.044526,0.036679,0.007847,0.567255,0.801521,0.104922,0.475334
0.044526,0.036679,0.007847,0.567255,0.801521,0.104922,0.475334
0.044526,0.036679,0.007847,0.567255,0.801521,0.104922,0.475334
0.044526,0.036679,0.007847,0.567255,0.801521,0.104922,0.475334
0.044526,0.036679,0.007847,0.567255,0.801521,0.104922,0.475334
0.068713,0.058240,0.010473,0.272725,1.019723,0.000010,0.488519
