cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.191332,0.091332,0.100000,0.010000,0.000000,1.000000,0.610503
0.191332,0.091332,0.100000,0.010000,0.000000,1.000000,0.610503
0.191332,0.091332,0.100000,0.010000,0.000000,1.000000,0.610503
0.191332,0.091332,0.100000,0.010000,0.000000,1.000000,0.610503
0.191332,0.091332,0.100000,0.010000,0.000000,1.000000,0.610503
0.503405,0.438704,0.064701,0.286046,0.002692,0.803860,1.033501
0.202334,0.111610,0.090724,0.076908,0.000652,0.952460,0.713029
0.176170,0.080243,0.095926,0.038974,0.000283,0.979413,0.654902
0.176170,0.080243,0.095926,0.038974,0.000283,0.979413,0.654902
0.176170,0.080243,0.095926,0.038974,0.000283,0.979413,0.654902
0.176170,0.080243,0.095926,0.038974,0.000283,0.979413,0.654902
0.176170,0.080243,0.095926,0.038974,0.000283,0.979413,0.654902
0.124651,0.068876,0.055774,0.182810,0.004557,0.746596,0.600805
0.124651,0.068876,0.055774,0.182810,0.004557,0.746596,0.600805
0.124651,0.068876,0.055774,0.182810,0.004557,0.746596,0.600805
0.124651,0.068876,0.055774,0.182810,0.004557,0.746596,0.600805
0.124651,0.068876,0.055774,0.182810,0.004557,0.746596,0.600805
0.106959,0.091028,0.015931,0.417970,0.060231,0.396487,0.554758
0.106959,0.091028,0.015931,0.417970,0.060231,0.396487,0.554758
0.106959,0.091028,0.015931,0.417970,0.060231,0.396487,0.554758
0.106959,0.091028,0.015931,0.417970,0.060231,0.396487,0.554758
0.106959,0.091028,0.015931,0.417970,0.060231,0.396487,0.554758
0.091255,0.072264,0.018992,0.366776,0.096847,0.433168,0.596810
0.091255,0.072264,0.018992,0.366776,0.096847,0.433168,0.596810
0.091255,0.072264,0.018992,0.366776,0.096847,0.433168,0.596810
0.091255,0.072264,0.018992,0.366776,0.096847,0.433168,0.596810
0.091255,0.072264,0.018992,0.366776,0.096847,0.433168,0.596810
0.085915,0.072348,0.013567,0.405858,0.168890,0.362171,0.615444
0.085915,0.072348,0.013567,0.405858,0.168890,0.362171,0.615444
0.085915,0.072348,0.013567,0.405858,0.168890,0.362171,0.615444
0.085915,0.072348,0.013567,0.405858,0.168890,0.362171,0.615444
0.085915,0.072348,0.013567,0.405858,0.168890,0.362171,0.615444
0.080712,0.073604,0.007108,0.498281,0.278019,0.246714,0.617983
0.080712,0.073604,0.007108,0.498281,0.278019,0.246714,0.617983
0.080712,0.073604,0.007108,0.498281,0.278019,0.246714,0.617983
0.080712,0.073604,0.007108,0.498281,0.278019,0.246714,0.617983
0.080712,0.073604,0.007108,0.498281,0.278019,0.246714,0.617983
0.077769,0.074135,0.003634,0.660879,0.450041,0.108261,0.601257
0.077769,0.074135,0.003634,0.660879,0.450041,0.108261,0.601257
0.077769,0.074135,0.003634,0.660879,0.450041,0.108261,0.601257
0.077769,0.074135,0.003634,0.660879,0.450041,0.108261,0.601257
0.077769,0.074135,0.003634,0.660879,0.450041,0.108261,0.601257
0.071477,0.067275,0.004202,0.681722,0.418372,0.140958,0.577739
0.071477,0.067275,0.004202,0.681722,0.418372,0.140958,0.577739
0.071477,0.067275,0.004202,0.681722,0.418372,0.140958,0.577739
0.071477,0.067275,0.004202,0.681722,0.418372,0.140958,0.577739
0.071477,0.067275,0.004202,0.681722,0.418372,0.140958,0.577739
0.058981,0.053292,0.005689,0.877074,0.531507,0.144727,0.503146
0.058981,0.053292,0.005689,0.877074,0.531507,0.144727,0.503146
0.058981,0.053292,0.005689,0.877074,0.531507,0.144727,0.503146
0.058981,0.053292,0.005689,0.877074,0.531507,0.144727,0.503146
0.058981,0.053292,0.005689,0.877074,0.531507,0.144727,0.503146
0.087583,0.075142,0.012441,1.082592,0.624879,0.271369,0.392328
0.057208,0.050639,0.006569,0.911160,0.546993,0.165731,0.484766
0.057208,0.050639,0.006569,0.911160,0.546993,0.165731,0.484766
0.057208,0.050639,0.006569,0.911160,0.546993,0.165731,0.484766
0.057208,0.050639,0.006569,0.911160,0.546993,0.165731,0.484766
0.057208,0.050639,0.006569,0.911160,0.546993,0.165731,0.484766
0.055863,0.044700,0.011163,0.925359,0.522265,0.275302,0.447742
0.055863,0.044700,0.011163,0.925359,0.522265,0.275302,0.447742
0.055863,0.044700,0.011163,0.925359,0.522265,0.275302,0.447742
0.055863,0.044700,0.011163,0.925359,0.522265,0.275302,0.447742
0.055863,0.044700,0.011163,0.925359,0.522265,0.275302,0.447742
0.055189,0.046196,0.008992,0.900973,0.520033,0.234014,0.466889
0.055189,0.046196,0.008992,0.900973,0.520033,0.234014,0.466889
0.055189,0.046196,0.008992,0.900973,0.520033,0.234014,0.466889
0.055189,0.046196,0.008992,0.900973,0.520033,0.234014,0.466889
0.055189,0.046196,0.008992,0.900973,0.520033,0.234014,0.466889
0.055002,0.045688,0.009315,0.896318,0.528051,0.239225,0.468984
0.055002,0.045688,0.009315,0.896318,0.528051,0.239225,0.468984
0.055002,0.045688,0.009315,0.896318,0.528051,0.239225,0.468984
0.055002,0.045688,0.009315,0.896318,0.528051,0.239225,0.468984
0.055002,0.045688,0.009315,0.896318,0.528051,0.239225,0.468984
0.054953,0.045383,0.009570,0.895474,0.526811,0.244806,0.466306
0.054953,0.045383,0.009570,0.895474,0.526811,0.244806,0.466306
0.054953,0.045383,0.009570,0.895474,0.526811,0.244806,0.466306
0.054953,0.045383,0.009570,0.895474,0.526811,0.244806,0.466306
0.054953,0.045383,0.009570,0.895474,0.526811,0.244806,0.466306
0.054931,0.045279,0.009652,0.890444,0.527722,0.246457,0.466016
0.054931,0.045279,0.009652,0.890444,0.527722,0.246457,0.466016
0.054931,0.045279,0.009652,0.890444,0.527722,0.246457,0.466016
0.054931,0.045279,0.009652,0.890444,0.527722,0.246457,0.466016
0.054931,0.045279,0.009652,0.890444,0.527722,0.246457,0.466016
0.054808,0.044799,0.010009,0.851246,0.538831,0.252614,0.465908
0.054808,0.044799,0.010009,0.851246,0.538831,0.252614,0.465908
0.054808,0.044799,0.010009,0.851246,0.538831,0.252614,0.465908
0.054808,0.044799,0.010009,0.851246,0.538831,0.252614,0.465908
0.054808,0.044799,0.010009,0.851246,0.538831,0.252614,0.465908
0.054682,0.044535,0.010147,0.805557,0.557296,0.252821,0.466732
0.054682,0.044535,0.010147,0.805557,0.557296,0.252821,0.466732
0.054682,0.044535,0.010147,0.805557,0.557296,0.252821,0.466732
0.054682,0.044535,0.010147,0.805557,0.557296,0.252821,0.466732
0.054682,0.044535,0.010147,0.805557,0.557296,0.252821,0.466732
0.054425,0.044492,0.009933,0.731784,0.598283,0.241211,0.468307
0.054425,0.044492,0.009933,0.731784,0.598283,0.241211,0.468307
0.054425,0.044492,0.009933,0.731784,0.598283,0.241211,0.468307
0.054425,0.044492,0.009933,0.731784,0.598283,0.241211,0.468307
0.054425,0.044492,0.009933,0.731784,0.598283,0.241211,0.468307
0.053829,0.044806,0.009023,0.644366,0.670190,0.202891,0.469583
0.053829,0.044806,0.009023,0.644366,0.670190,0.202891,0.469583
0.053829,0.044806,0.009023,0.644366,0.670190,0.202891,0.469583
0.053829,0.044806,0.009023,0.644366,0.670190,0.202891,0.469583
0.053829,0.044806,0.009023,0.644366,0.670190,0.202891,0.469583
0.052539,0.044607,0.007931,0.511888,0.836824,0.081651,0.468966
0.052539,0.044607,0.007931,0.511888,0.836824,0.081651,0.468966
0.052539,0.044607,0.007931,0.511888,0.836824,0.081651,0.468966
0.052539,0.044607,0.007931,0.511888,0.836824,0.081651,0.468966
0.052539,0.044607,0.007931,0.511888,0.836824,0.081651,0.468966
0.057238,0.047380,0.009858,0.342207,0.986939,0.000010,0.472526
0.052377,0.044310,0.008067,0.491293,0.855044,0.071742,0.469398
0.052377,0.044310,0.008067,0.491293,0.855044,0.071742,0.469398
0.052377,0.044310,0.008067,0.491293,0.855044,0.071742,0.469398
0.052377,0.044310,0.008067,0.491293,0.855044,0.071742,0.469398
0.052377,0.044310,0.008067,0.491293,0.855044,0.071742,0.469398
0.052665,0.043348,0.009317,0.385988,0.957493,0.000010,0.475363
0.052159,0.043785,0.008375,0.453076,0.892225,0.045709,0.471563
0.052159,0.043785,0.008375,0.453076,0.892225,0.045709,0.471563
0.052159,0.043785,0.008375,0.453076,0.892225,0.045709,0.471563
0.052159,0.043785,0.008375,0.453076,0.892225,0.045709,0.471563
0.052159,0.043785,0.008375,0.453076,0.892225,0.045709,0.471563
0.052053,0.042974,0.009079,0.402580,0.944320,0.000010,0.476937
0.052053,0.042974,0.009079,0.402580,0.944320,0.000010,0.476937
0.052053,0.042974,0.009079,0.402580,0.944320,0.000010,0.476937
0.052053,0.042974,0.009079,0.402580,0.944320,0.000010,0.476937
0.052053,0.042974,0.009079,0.402580,0.944320,0.000010,0.476937
0.051924,0.043064,0.008860,0.413802,0.932137,0.000881,0.479460
0.051924,0.043064,0.008860,0.413802,0.932137,0.000881,0.479460
0.051924,0.043064,0.008860,0.413802,0.932137,0.000881,0.479460
0.051924,0.043064,0.008860,0.413802,0.932137,0.000881,0.479460
0.051924,0.043064,0.008860,0.413802,0.932137,0.000881,0.479460
0.051920,0.043021,0.008899,0.414438,0.934200,0.000010,0.478624
0.051920,0.043021,0.008899,0.414438,0.934200,0.000010,0.478624
0.051920,0.043021,0.008899,0.414438,0.934200,0.000010,0.478624
0.051920,0.043021,0.008899,0.414438,0.934200,0.000010,0.478624
0.051920,0.043021,0.008899,0.414438,0.934200,0.000010,0.478624
0.051918,0.042995,0.008923,0.413589,0.935501,0.000010,0.478697
0.051918,0.042995,0.008923,0.413589,0.935501,0.000010,0.478697
0.051918,0.042995,0.008923,0.413589,0.935501,0.000010,0.478697
0.051918,0.042995,0.008923,0.413589,0.935501,0.000010,0.478697
0.051918,0.042995,0.008923,0.413589,0.935501,0.000010,0.478697
0.051908,0.042862,0.009046,0.408283,0.942274,0.000010,0.479258
0.051908,0.042862,0.009046,0.408283,0.942274,0.000010,0.479258
0.051908,0.042862,0.009046,0.408283,0.942274,0.000010,0.479258
0.051908,0.042862,0.009046,0.408283,0.942274,0.000010,0.479258
0.051908,0.042862,0.009046,0.408283,0.942274,0.000010,0.479258
0.051899,0.042585,0.009314,0.396752,0.956889,0.000010,0.480469
0.051899,0.042585,0.009314,0.396752,0.956889,0.000010,0.480469
0.051899,0.042585,0.009314,0.396752,0.956889,0.000010,0.480469
0.051899,0.042585,0.009314,0.396752,0.956889,0.000010,0.480469
0.051899,0.042585,0.009314,0.396752,0.956889,0.000010,0.480469
