cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.344074,0.244074,0.100000,0.010000,0.000000,1.000000,0.610503
0.344074,0.244074,0.100000,0.010000,0.000000,1.000000,0.610503
0.344074,0.244074,0.100000,0.010000,0.000000,1.000000,0.610503
0.344074,0.244074,0.100000,0.010000,0.000000,1.000000,0.610503
0.344074,0.244074,0.100000,0.010000,0.000000,1.000000,0.610503
0.860241,0.795443,0.064798,0.346210,0.003092,0.804229,1.604417
0.214517,0.127520,0.086997,0.125689,0.001064,0.932636,0.952505
0.214517,0.127520,0.086997,0.125689,0.001064,0.932636,0.952505
0.214517,0.127520,0.086997,0.125689,0.001064,0.932636,0.952505
0.214517,0.127520,0.086997,0.125689,0.001064,0.932636,0.952505
0.214517,0.127520,0.086997,0.125689,0.001064,0.932636,0.952505
0.109841,0.055069,0.054772,0.112291,-0.009678,0.739988,0.785532
0.109841,0.055069,0.054772,0.112291,-0.009678,0.739988,0.785532
0.109841,0.055069,0.054772,0.112291,-0.009678,0.739988,0.785532
0.109841,0.055069,0.054772,0.112291,-0.009678,0.739988,0.785532
0.109841,0.055069,0.054772,0.112291,-0.009678,0.739988,0.785532
0.067314,0.031092,0.036222,0.077372,-0.008666,0.601788,0.871597
0.067314,0.031092,0.036222,0.077372,-0.008666,0.601788,0.871597
0.067314,0.031092,0.036222,0.077372,-0.008666,0.601788,0.871597
0.067314,0.031092,0.036222,0.077372,-0.008666,0.601788,0.871597
0.067314,0.031092,0.036222,0.077372,-0.008666,0.601788,0.871597
0.035530,0.018452,0.017078,0.088511,-0.005570,0.413156,0.847614
0.035530,0.018452,0.017078,0.088511,-0.005570,0.413156,0.847614
0.035530,0.018452,0.017078,0.088511,-0.005570,0.413156,0.847614
0.035530,0.018452,0.017078,0.088511,-0.005570,0.413156,0.847614
0.035530,0.018452,0.017078,0.088511,-0.005570,0.413156,0.847614
0.018869,0.018748,0.000121,0.046586,-0.003969,0.034520,0.864970
0.018869,0.018748,0.000121,0.046586,-0.003969,0.034520,0.864970
0.018869,0.018748,0.000121,0.046586,-0.003969,0.034520,0.864970
0.018869,0.018748,0.000121,0.046586,-0.003969,0.034520,0.864970
0.018869,0.018748,0.000121,0.046586,-0.003969,0.034520,0.864970
0.018369,0.018362,0.000008,0.088380,-0.000026,0.000010,0.850580
0.017120,0.017090,0.000030,0.069326,-0.001824,0.015744,0.857141
0.017120,0.017090,0.000030,0.069326,-0.001824,0.015744,0.857141
0.017120,0.017090,0.000030,0.069326,-0.001824,0.015744,0.857141
0.017120,0.017090,0.000030,0.069326,-0.001824,0.015744,0.857141
0.017120,0.017090,0.000030,0.069326,-0.001824,0.015744,0.857141
0.017094,0.017089,0.000005,0.069012,-0.001661,0.000010,0.857338
0.017094,0.017089,0.000005,0.069012,-0.001661,0.000010,0.857338
0.017094,0.017089,0.000005,0.069012,-0.001661,0.000010,0.857338
0.017094,0.017089,0.000005,0.069012,-0.001661,0.000010,0.857338
0.017094,0.017089,0.000005,0.069012,-0.001661,0.000010,0.857338
