cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
0.164230,0.064230,0.100000,0.010000,0.000000,1.000000,0.610503
0.164230,0.064230,0.100000,0.010000,0.000000,1.000000,0.610503
0.164230,0.064230,0.100000,0.010000,0.000000,1.000000,0.610503
0.164230,0.064230,0.100000,0.010000,0.000000,1.000000,0.610503
0.164230,0.064230,0.100000,0.010000,0.000000,1.000000,0.610503
0.473240,0.408587,0.064652,0.269842,0.002237,0.803614,0.993557
0.185670,0.094307,0.091363,0.068464,0.000503,0.955814,0.696689
0.154882,0.058064,0.096818,0.031230,0.000183,0.983955,0.641800
0.154882,0.058064,0.096818,0.031230,0.000183,0.983955,0.641800
0.154882,0.058064,0.096818,0.031230,0.000183,0.983955,0.641800
0.154882,0.058064,0.096818,0.031230,0.000183,0.983955,0.641800
0.154882,0.058064,0.096818,0.031230,0.000183,0.983955,0.641800
0.101412,0.046685,0.054727,0.178483,0.003163,0.739560,0.586621
0.101412,0.046685,0.054727,0.178483,0.003163,0.739560,0.586621
0.101412,0.046685,0.054727,0.178483,0.003163,0.739560,0.586621
0.101412,0.046685,0.054727,0.178483,0.003163,0.739560,0.586621
0.101412,0.046685,0.054727,0.178483,0.003163,0.739560,0.586621
0.086435,0.069145,0.017290,0.383621,0.052232,0.413708,0.548476
0.086435,0.069145,0.017290,0.383621,0.052232,0.413708,0.548476
0.086435,0.069145,0.017290,0.383621,0.052232,0.413708,0.548476
0.086435,0.069145,0.017290,0.383621,0.052232,0.413708,0.548476
0.086435,0.069145,0.017290,0.383621,0.052232,0.413708,0.548476
0.069673,0.050555,0.019119,0.327496,0.086489,0.435161,0.588257
0.069673,0.050555,0.019119,0.327496,0.086489,0.435161,0.588257
0.069673,0.050555,0.019119,0.327496,0.086489,0.435161,0.588257
0.069673,0.050555,0.019119,0.327496,0.086489,0.435161,0.588257
0.069673,0.050555,0.019119,0.327496,0.086489,0.435161,0.588257
0.064071,0.051744,0.012327,0.348656,0.158538,0.345751,0.612673
0.064071,0.051744,0.012327,0.348656,0.158538,0.345751,0.612673
0.064071,0.051744,0.012327,0.348656,0.158538,0.345751,0.612673
0.064071,0.051744,0.012327,0.348656,0.158538,0.345751,0.612673
0.064071,0.051744,0.012327,0.348656,0.158538,0.345751,0.612673
0.059693,0.053427,0.006266,0.410445,0.230205,0.235952,0.614478
0.059693,0.053427,0.006266,0.410445,0.230205,0.235952,0.614478
0.059693,0.053427,0.006266,0.410445,0.230205,0.235952,0.614478
0.059693,0.053427,0.006266,0.410445,0.230205,0.235952,0.614478
0.059693,0.053427,0.006266,0.410445,0.230205,0.235952,0.614478
0.055611,0.053110,0.002501,0.523295,0.362119,0.095703,0.606496
0.055611,0.053110,0.002501,0.523295,0.362119,0.095703,0.606496
0.055611,0.053110,0.002501,0.523295,0.362119,0.095703,0.606496
0.055611,0.053110,0.002501,0.523295,0.362119,0.095703,0.606496
0.055611,0.053110,0.002501,0.523295,0.362119,0.095703,0.606496
0.049134,0.046467,0.002667,0.658295,0.465528,0.025842,0.572142
0.049134,0.046467,0.002667,0.658295,0.465528,0.025842,0.572142
0.049134,0.046467,0.002667,0.658295,0.465528,0.025842,0.572142
0.049134,0.046467,0.002667,0.658295,0.465528,0.025842,0.572142
0.049134,0.046467,0.002667,0.658295,0.465528,0.025842,0.572142
0.112764,0.106174,0.006591,1.144866,0.726640,0.000010,0.394825
0.042733,0.039470,0.003263,0.751084,0.515322,0.020916,0.538328
0.042733,0.039470,0.003263,0.751084,0.515322,0.020916,0.538328
0.042733,0.039470,0.003263,0.751084,0.515322,0.020916,0.538328
0.042733,0.039470,0.003263,0.751084,0.515322,0.020916,0.538328
0.042733,0.039470,0.003263,0.751084,0.515322,0.020916,0.538328
0.052311,0.044193,0.008119,1.023644,0.562229,0.197734,0.393444
0.035652,0.031229,0.004423,0.859506,0.533981,0.091252,0.480694
0.035652,0.031229,0.004423,0.859506,0.533981,0.091252,0.480694
0.035652,0.031229,0.004423,0.859506,0.533981,0.091252,0.480694
0.035652,0.031229,0.004423,0.859506,0.533981,0.091252,0.480694
0.035652,0.031229,0.004423,0.859506,0.533981,0.091252,0.480694
0.048786,0.042316,0.006470,0.962801,0.617777,0.131404,0.436522
0.034961,0.030233,0.004727,0.876561,0.547816,0.097882,0.473401
0.034961,0.030233,0.004727,0.876561,0.547816,0.097882,0.473401
0.034961,0.030233,0.004727,0.876561,0.547816,0.097882,0.473401
0.034961,0.030233,0.004727,0.876561,0.547816,0.097882,0.473401
0.034961,0.030233,0.004727,0.876561,0.547816,0.097882,0.473401
0.034360,0.028978,0.005382,0.854894,0.550199,0.127431,0.477006
0.034360,0.028978,0.005382,0.854894,0.550199,0.127431,0.477006
0.034360,0.028978,0.005382,0.854894,0.550200,0.127431,0.477006
0.034360,0.028978,0.005382,0.854894,0.550199,0.127431,0.477006
0.034360,0.028978,0.005382,0.854894,0.550199,0.127431,0.477006
0.034571,0.026583,0.007987,0.786303,0.544246,0.209924,0.488949
0.034020,0.027691,0.006329,0.825543,0.547652,0.162730,0.482116
0.034020,0.027691,0.006329,0.825543,0.547652,0.162730,0.482116
0.034020,0.027691,0.006329,0.825543,0.547652,0.162730,0.482116
0.034020,0.027691,0.006329,0.825543,0.547652,0.162730,0.482116
0.034020,0.027691,0.006329,0.825543,0.547652,0.162730,0.482116
0.033874,0.027225,0.006650,0.798876,0.541742,0.175400,0.488689
0.033874,0.027225,0.006650,0.798876,0.541742,0.175400,0.488689
0.033874,0.027225,0.006650,0.798876,0.541742,0.175400,0.488689
0.033874,0.027225,0.006650,0.798876,0.541742,0.175400,0.488689
0.033874,0.027225,0.006650,0.798876,0.541742,0.175400,0.488689
0.033780,0.026711,0.007069,0.788027,0.539732,0.188025,0.488398
0.033780,0.026711,0.007069,0.788027,0.539732,0.188025,0.488398
0.033780,0.026711,0.007069,0.788027,0.539732,0.188025,0.488398
0.033780,0.026711,0.007069,0.788027,0.539732,0.188025,0.488398
0.033780,0.026711,0.007069,0.788027,0.539732,0.188025,0.488398
0.033755,0.026625,0.007130,0.781844,0.539598,0.189920,0.488205
0.033755,0.026625,0.007130,0.781844,0.539598,0.189920,0.488205
0.033755,0.026625,0.007130,0.781844,0.539598,0.189920,0.488205
0.033755,0.026625,0.007130,0.781844,0.539598,0.189920,0.488205
0.033755,0.026625,0.007130,0.781844,0.539598,0.189920,0.488205
0.033742,0.026464,0.007278,0.775595,0.540713,0.193719,0.488342
0.033742,0.026464,0.007278,0.775595,0.540713,0.193719,0.488342
0.033742,0.026464,0.007278,0.775595,0.540713,0.193719,0.488342
0.033742,0.026464,0.007278,0.775595,0.540713,0.193719,0.488342
0.033742,0.026464,0.007278,0.775595,0.540713,0.193719,0.488342
0.033691,0.026181,0.007510,0.755199,0.547240,0.198614,0.488894
0.033691,0.026181,0.007510,0.755199,0.547240,0.198614,0.488894
0.033691,0.026181,0.007510,0.755199,0.547240,0.198614,0.488894
0.033691,0.026181,0.007510,0.755199,0.547240,0.198614,0.488894
0.033691,0.026181,0.007510,0.755199,0.547240,0.198614,0.488894
0.033571,0.025751,0.007820,0.698729,0.571566,0.201604,0.490110
0.033571,0.025751,0.007820,0.698729,0.571566,0.201604,0.490110
0.033571,0.025751,0.007820,0.698729,0.571566,0.201604,0.490110
0.033571,0.025751,0.007820,0.698729,0.571566,0.201604,0.490110
0.033571,0.025751,0.007820,0.698729,0.571566,0.201604,0.490110
0.033404,0.025655,0.007749,0.658721,0.597995,0.193356,0.490297
0.033404,0.025655,0.007749,0.658721,0.597995,0.193356,0.490297
0.033404,0.025655,0.007749,0.658721,0.597995,0.193356,0.490297
0.033404,0.025655,0.007749,0.658721,0.597995,0.193356,0.490297
0.033404,0.025655,0.007749,0.658721,0.597995,0.193356,0.490297
0.032798,0.025743,0.007055,0.529517,0.713084,0.129988,0.488884
0.032798,0.025743,0.007055,0.529517,0.713084,0.129988,0.488884
0.032798,0.025743,0.007055,0.529517,0.713084,0.129988,0.488884
0.032798,0.025743,0.007055,0.529517,0.713084,0.129988,0.488884
0.032798,0.025743,0.007055,0.529517,0.713084,0.129988,0.488884
0.033172,0.026461,0.006710,0.509204,0.783199,0.056300,0.484846
0.032499,0.025720,0.006779,0.521571,0.740513,0.101161,0.487304
0.032499,0.025720,0.006779,0.521571,0.740513,0.101161,0.487304
0.032499,0.025720,0.006779,0.521571,0.740513,0.101161,0.487304
0.032499,0.025720,0.006779,0.521571,0.740513,0.101161,0.487304
0.032499,0.025720,0.006779,0.521571,0.740513,0.101161,0.487304
0.032099,0.025022,0.007077,0.428111,0.822302,0.036379,0.493778
0.032099,0.025022,0.007077,0.428111,0.822302,0.036379,0.493778
0.032099,0.025022,0.007077,0.428111,0.822302,0.036379,0.493778
