cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.152535,0.142152,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.202162,0.190955,0.011207,2.995359,-0.049610,0.941814,0.594335,0.984759
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.066307,0.055659,0.010649,2.997953,-0.077776,0.625322,0.472069,0.993278
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.047248,0.036697,0.010551,2.992127,-0.055618,0.537593,0.550588,0.987337
0.045234,0.034521,0.010713,2.977039,0.029283,0.427303,0.852173,0.965728
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.034184,0.023592,0.010592,2.984188,-0.010945,0.479560,0.709278,0.975967
0.033019,0.022266,0.010753,2.979452,0.026580,0.494746,0.829146,0.967672
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772737,0.971575
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772737,0.971575
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772737,0.971575
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772737,0.971575
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772738,0.971575
0.027913,0.017243,0.010670,2.981681,0.008922,0.487600,0.772737,0.971575
0.027739,0.017145,0.010594,2.975197,0.004991,0.506645,0.733977,0.972974
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027352,0.016724,0.010628,2.978137,0.006773,0.498011,0.751548,0.972340
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.027263,0.016679,0.010583,2.971633,0.012623,0.497789,0.747661,0.971846
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026811,0.016516,0.010295,2.922296,0.059763,0.497257,0.732637,0.967368
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026324,0.016405,0.009919,2.836375,0.138946,0.497383,0.716337,0.959322
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.026094,0.016381,0.009713,2.774576,0.187642,0.498023,0.711584,0.952953
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025953,0.016392,0.009561,2.734725,0.206626,0.498323,0.713932,0.947163
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025710,0.016463,0.009247,2.667601,0.221205,0.498522,0.720990,0.934556
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737469,0.899220
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737469,0.899220
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737469,0.899220
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737469,0.899220
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737470,0.899220
0.025112,0.016697,0.008415,2.497785,0.239788,0.498614,0.737469,0.899220
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.022824,0.016915,0.005909,1.906469,0.284067,0.497836,0.789863,0.771514
0.045941,0.043231,0.002710,0.000010,0.372623,0.493464,0.977807,0.348598
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.021683,0.016658,0.005026,1.651514,0.295910,0.497251,0.814997,0.714957
0.046546,0.044417,0.002129,0.000010,0.275681,0.495648,1.006130,0.332577
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.020760,0.016404,0.004356,1.448619,0.293424,0.497054,0.838479,0.667980
0.025854,0.023932,0.001923,0.548759,0.153234,0.501806,0.970164,0.439925
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019882,0.016316,0.003566,1.229689,0.259317,0.498210,0.870517,0.612495
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019556,0.016570,0.002985,1.203093,0.110748,0.502626,0.907363,0.582544
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904377,0.564487
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904377,0.564487
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904377,0.564487
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904377,0.564487
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904378,0.564487
0.019524,0.016685,0.002839,1.083243,0.166030,0.503072,0.904377,0.564487
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019475,0.016455,0.003020,1.153923,0.171771,0.502614,0.896291,0.581025
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019463,0.016477,0.002986,1.150615,0.162370,0.502673,0.900275,0.578754
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019414,0.016527,0.002887,1.126131,0.143218,0.502744,0.914460,0.569959
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019321,0.016579,0.002742,1.068694,0.123916,0.502687,0.942106,0.553284
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019194,0.016581,0.002613,0.989068,0.117839,0.502406,0.979441,0.533206
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.019054,0.016495,0.002559,0.909196,0.131629,0.501987,1.020380,0.515998
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018982,0.016427,0.002555,0.830897,0.158376,0.501951,1.053603,0.502057
0.018979,0.016352,0.002627,0.821547,0.173421,0.501761,1.071033,0.502631
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018969,0.016376,0.002593,0.825933,0.166364,0.501850,1.062857,0.502362
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085727,0.493161
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085727,0.493161
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085727,0.493161
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085727,0.493161
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085728,0.493161
0.018961,0.016372,0.002589,0.774809,0.177380,0.501935,1.085727,0.493161
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018959,0.016373,0.002586,0.779366,0.173655,0.501942,1.086579,0.494185
0.018957,0.016379,0.002578,0.772989,0.169673,0.501967,1.093854,0.493604
0.018957,0.016379,0.002578,0.772989,0.169673,0.501967,1.093854,0.493604
0.018957,0.016379,0.002578,0.772989,0.169673,0.501967,1.093854,0.493604
0.018957,0.016379,0.002578,0.772989,0.169673,0.501967,1.093854,0.493604
