cost,rmse,penalty,KAPPA,RHO,V0,VBAR,XI
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.112813,0.102431,0.010382,3.000000,-0.100000,0.375596,0.375596,1.000000
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.082137,0.071729,0.010408,2.995274,-0.068005,0.335043,0.546072,0.989595
0.169862,0.158087,0.011775,2.993037,0.090136,0.000010,1.359542,0.941644
0.043148,0.032526,0.010622,2.994558,-0.017407,0.227847,0.806347,0.974253
0.043148,0.032526,0.010622,2.994558,-0.017407,0.227847,0.806347,0.974253
0.043148,0.032526,0.010622,2.994558,-0.017406,0.227847,0.806347,0.974253
0.043148,0.032526,0.010622,2.994558,-0.017407,0.227847,0.806347,0.974253
0.043148,0.032526,0.010622,2.994558,-0.017407,0.227847,0.806347,0.974253
0.043148,0.032526,0.010622,2.994558,-0.017407,0.227847,0.806347,0.974253
0.195007,0.180176,0.014830,3.035605,0.232515,0.082634,2.062127,0.903104
0.053340,0.041997,0.011343,3.005956,0.051992,0.187524,1.155053,0.954496
0.030517,0.019635,0.010882,2.999333,0.011667,0.210954,0.952431,0.965976
0.030517,0.019635,0.010882,2.999333,0.011667,0.210954,0.952431,0.965976
0.030517,0.019635,0.010882,2.999333,0.011667,0.210954,0.952431,0.965976
0.030517,0.019635,0.010882,2.999333,0.011667,0.210954,0.952431,0.965976
0.030517,0.019635,0.010882,2.999333,0.011667,0.210954,0.952431,0.965976
